command,text_orig,key,is_skippable,fit_mode,intro,volume,delay,time,x,y,alignment,size,width,a,r,g,b,afrom,rfrom,gfrom,bfrom,fadetime,block,effect,keep,initamount,amount,image,tiled,name,xScale,yScale,crossfade,xFrom,yFrom,xTo,yTo,xScaleFrom,yScaleFrom,xScaleTo,yScaleTo,duration,xstrength,ystrength,vibrato,randomness,fadeout,Delay,height,initr,screenadapt,name2,focus,index,text,jp_text,jp_name,text_match
image,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347,,,,False
stopmusic,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,,,,False
delay,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,,,,False
subtitle,还记得，在龙门战斗的最后，罗德岛必须要再次面对那个不想面对的敌人。,,,,,,0.04,,300,370,left,24,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350,,,,False
subtitle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351,,,,False
playmusic,,$frostnovadie_loop,,,$frostnovadie_intro,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,352,,,,False
background,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353,,,,False
image,,,,,,,,,0,0,,,,,,,,,,,,0,,,,,,avg_6_1,,,1.1,1.1,,,,,,,,,,,,,,,,,,,,,,354,,,,False
blocker,,,,,,,,,,,,,,0,,,,,,,,3,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355,,,,False
character,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356,,,,False
imagetween,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,1.1,1.1,,0,0,-30,0,,,,,10,,,,,,,,,,,,357,,,,False
name,是的。你们现在......要与我战斗。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,霜星,,,,,,,,,,,,,,,,,,,,,,,,358,是的。你们现在......要与我战斗。,はい。あなたたちは今……私と戦うことになります。,フロストノヴァ,True
name,你死我活。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,霜星,,,,,,,,,,,,,,,,,,,,,,,,359,你死我活。,生きるか死ぬかの戦いです。,フロストノヴァ,True
dialog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360,,,,False
blocker,,,,,,,,,,,,,,1,0,0,0,,,,,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361,,,,False
image,,,,,,,,,0,0,,,,,,,,,,,,0,,,,,,avg_6_2,,,1.1,1.1,,,,,,,,,,,,,,,,,,,,,,362,,,,False
blocker,,,,,,,,,,,,,,0,,,,,,,,1,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,,,,False
character,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364,,,,False
imagetween,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,1.1,1.1,,0,0,30,0,,,,,10,,,,,,,,,,,,365,,,,False
delay,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366,,,,False
name,如果你们战胜我，有人能够侥幸活着——,,,,,,,,,,,,,,,,,,,,,,,,,,,,,霜星,,,,,,,,,,,,,,,,,,,,,,,,367,如果你们战胜我，有人能够侥幸活着——,もしあなたたちが私に勝てば、誰かが幸運にも生き残る――,フロストノヴァ,True
dialog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,,,,False
blocker,,,,,,,,,,,,,,1,0,0,0,,,,,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369,,,,False
image,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370,,,,False
subtitle,深深记得，正是因为我们都清楚，我们都怀抱着相同的理想。,,,,,,0.04,,300,370,left,24,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,,,,False
subtitle,所以此刻，谁都不能后退半步。,,,,,,0.04,,300,370,left,24,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372,,,,False
subtitle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373,,,,False
name,我愿意加入罗德岛，依你们的想法，去对抗感染者共同的敌人。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,霜星,,,,,,,,,,,,,,,,,,,,,,,,374,我愿意加入罗德岛，依你们的想法，去对抗感染者共同的敌人。,私はロドスに加わり、あなたたちの考えに従って、感染者に共通する敵と戦いたいと思います。,フロストノヴァ,True
name,这是我必须承担的责任。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,霜星,,,,,,,,,,,,,,,,,,,,,,,,375,这是我必须承担的责任。,これは私が背負わなければならない責任です。,フロストノヴァ,True
blocker,,,,,,,,,,,,,,1,0,0,0,,,,,2,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376,,,,False
dialog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377,,,,False
character,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378,,,,False
subtitle,在战斗结束的那一刻，她已然是罗德岛的一员。,,,,,,0.04,,300,370,left,24,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379,,,,False
subtitle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380,,,,False
image,,,,,,,,,0,0,,,,,,,,,,,,0,,,,,,avg_6_10,,,1.1,1.1,,,,,,,,,,,,,,,,,,,,,,381,,,,False
blocker,,,,,,,,,,,,,,0,,,,,,,,2,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382,,,,False
character,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383,,,,False
delay,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384,,,,False
image,,,,,,,,,0,0,,,,,,,,,,,,2,true,,,,,avg_6_10_2,,,1.1,1.1,,,,,,,,,,,,,,,,,,,,,,385,,,,False
character,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386,,,,False
stopmusic,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387,,,,False
blocker,,,,,,,,,,,,,,1,0,0,0,,,,,4,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388,,,,False
delay,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389,,,,False
playmusic,,$plot_loop,,,$plot_intro,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,390,,,,False
image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391,,,,False
subtitle,可是，整合运动在龙门的溃败仅仅只是塔露拉的第一步棋。,,,,,,0.04,,300,370,left,24,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392,,,,False
subtitle,切城核心城利用了野外的风沙遮蔽，逼近了龙门。,,,,,,0.04,,300,370,left,24,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393,,,,False
subtitle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394,,,,False
blocker,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395,,,,False
image,,,,,,,,,,,,,,,,,,,,,,,,,,,,avg_6_12,,,1.1,1.1,,,,,,,,,,,,,,,,,,,,,,396,,,,False
blocker,,,,,,,,,,,,,,0,,,,,,,,1,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397,,,,False
delay,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398,,,,False
blocker,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399,,,,False
image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400,,,,False
subtitle,记得，利用移动城市直接进攻，这才是塔露拉真正的目的。,,,,,,0.04,,300,370,left,24,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401,,,,False
subtitle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402,,,,False
subtitle,此刻，下定决心的陈，选择独自离开。,,,,,,0.04,,300,370,left,24,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403,,,,False
subtitle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404,,,,False
blocker,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405,,,,False
image,,,,,,,,,-400,-250,,,,,,,,,,,,0,,,,,,avg_7_3,,,1.5,1.5,,,,,,,,,,,,,,,,,,,,,,406,,,,False
imagetween,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,2,2,,-400,-250,-200,-250,,,,,60,,,,,,,,,,,,407,,,,False
stopmusic,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408,,,,False
blocker,,,,,,,,,,,,,,0,0,0,0,,,,,2,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409,,,,False
dialog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410,,,,False
delay,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411,,,,False
playmusic,,$longmenbatimp_loop,,,$longmenbatimp_intro,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412,,,,False
blocker,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413,,,,False
subtitle,罗德岛也选择放弃与近卫局的合作行动，挺身而出。,,,,,,0.04,,300,370,left,24,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414,,,,False
subtitle,登陆袭来的切尔诺伯格核心城，停止整合运动的进攻。,,,,,,0.04,,300,370,left,24,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415,,,,False
subtitle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416,,,,False
dialog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417,,,,False
image,,,,,,,,,-100,0,,,,,,,,,,,,0,,,,,,avg_7_8,,,1,1,,,,,,,,,,,,,,,,,,,,,,418,,,,False
imagetween,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,1,1,,-100,,0,,,,,,60,,,,,,,,,,,,419,,,,False
blocker,,,,,,,,,,,,,,0,0,0,0,,,,,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420,,,,False
name,各载具驾驶员，保持匀速！依照图示，利用沙尘的掩蔽接近核心城至可使用登城工具的距离！立刻行动！,,,,,,,,,,,,,,,,,,,,,,,,,,,,,凯尔希,,,,,,,,,,,,,,,,,,,,,,,,421,各载具驾驶员，保持匀速！依照图示，利用沙尘的掩蔽接近核心城至可使用登城工具的距离！立刻行动！,各乗員、速度を維持せよ！図示に従い、砂塵の陰を利用してコアシティへ登城用機具使用可能距離まで接近せよ！直ちに行動開始！,ケルシー,True
dialog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422,,,,False
blocker,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423,,,,False
subtitle,还记得我们回到了守军重重的的核心城，见到了故人。,,,,,,0.04,,300,370,left,24,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424,,,,False
subtitle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425,,,,False
dialog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426,,,,False
playsound,,$d_gen_walk_n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427,,,,False
image,,,,,,,,,0,-50,,,,,,,,,,,,0,,,,,,avg_7_12,,,1,1,,,,,,,,,,,,,,,,,,,,,,428,,,,False
imagetween,,,,,,,,,0,,,,,,,,,,,,,,false,,,,,,,,,,,,-50,,0,1,1,0.87,0.87,20,,,,,,,,,,,,429,,,,False
blocker,,,,,,,,,,,,,,0,0,0,0,,,,,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430,,,,False
name,......,,,,,,,,,,,,,,,,,,,,,,,,,,,,,？？？,,,,,,,,,,,,,,,,,,,,,,,,431,......,……,？？？,True
name,许久不见，阿米娅，凯尔希医生。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,罗德岛近卫干员？,,,,,,,,,,,,,,,,,,,,,,,,432,许久不见，阿米娅，凯尔希医生。,ご無沙汰しています、アーミヤさん、ケルシー博士。,ロドス近衛隊員？,True
dialog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433,,,,False
blocker,,,,,,,,,,,,,,1,0,0,0,,,,,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434,,,,False
subtitle,耗尽全力。,,,,,,0.04,,300,370,left,24,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435,,,,False
subtitle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436,,,,False
image,,,,,,,,,0,0,,,,,,,,,,,,0,,,,,,avg_8_2,,,1.1,1.1,,,,,,,,,,,,,,,,,,,,,,437,,,,False
blocker,,,,,,,,,,,,,,0,,,,,,,,1.5,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438,,,,False
character,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439,,,,False
imagetween,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,1.1,1.1,1,1,15,,,,,,,,,,,,440,,,,False
name,啊......啊......！,,,,,,,,,,,,,,,,,,,,,,,,,,,,,迷迭香,,,,,,,,,,,,,,,,,,,,,,,,441,啊......啊......！,ああ……ああ……！,ローズマリー,True
character,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442,,,,False
dialog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443,,,,False
blocker,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444,,,,False
subtitle,排除了难关。,,,,,,0.04,,300,370,left,24,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445,,,,False
subtitle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446,,,,False
image,,,,,,,,,0,0,,,,,,,,,,,,0,,,,,,avg_8_20,,,1,1,,,,,,,,,,,,,,,,,,,,,,447,,,,False
blocker,,,,,,,,,,,,,,0,,,,,,,,1.5,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448,,,,False
character,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449,,,,False
imagetween,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,1,1,1.1,1.1,15,,,,,,,,,,,,450,,,,False
dialog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451,,,,False
character,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452,,,,False
name,非自然的生物，大多出自美学。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,凯尔希,,,,,,,,,,,,,,,,,,,,,,,,453,非自然的生物，大多出自美学。,非自然の生物は、大抵美学から生まれている。,ケルシー,True
name,但是，别被外表欺骗，无论它有多美，它都是周遭这一切惨状的元凶。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,凯尔希,,,,,,,,,,,,,,,,,,,,,,,,454,但是，别被外表欺骗，无论它有多美，它都是周遭这一切惨状的元凶。,だが外見に騙されてはいけない。どんなに美しくても、周囲の惨状の元凶だ。,ケルシー,True
name,......,,,,,,,,,,,,,,,,,,,,,,,,,,,,,凯尔希,,,,,,,,,,,,,,,,,,,,,,,,455,......,……,ケルシー,True
name,它在唱歌。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,凯尔希,,,,,,,,,,,,,,,,,,,,,,,,456,它在唱歌。,それは歌っている。,ケルシー,True
dialog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457,,,,False
blocker,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458,,,,False
subtitle,战胜了强敌。,,,,,,0.04,,300,370,left,24,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459,,,,False
subtitle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460,,,,False
image,,,,,,,,,0,0,,,,,,,,,,,,0,,,,,,avg_7_16,,,1,1,,,,,,,,,,,,,,,,,,,,,,461,,,,False
imagetween,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,1,1,0.87,0.87,30,,,,,,,,,,,,462,,,,False
blocker,,,,,,,,,,,,,,0,0,0,0,,,,,1.5,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463,,,,False
dialog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464,,,,False
character,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465,,,,False
dialog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466,,,,False
blocker,,,,,,,,,,,,,,,,,,,,,,3,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467,,,,False
image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468,,,,False
subtitle,每个人不得不面对自己的内心。,,,,,,0.04,,300,370,left,24,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469,,,,False
subtitle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470,,,,False
subtitle,他们可能跨过了疑惑，不再迷茫。,,,,,,0.04,,300,370,left,24,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471,,,,False
subtitle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472,,,,False
blocker,,,,,,,,,,,,,,1,0,0,0,,,,,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473,,,,False
image,,,,,,,,,0,0,,,,,,,,,,,,0,,,,,,avg_31_4,,,1,1,,,,,,,,,,,,,,,,,,,,,,474,,,,False
blocker,,,,,,,,,,,,,,0,,,,,,,,1.5,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475,,,,False
character,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476,,,,False
dialog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477,,,,False
blocker,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478,,,,False
subtitle,他们可能放纵仇恨生长，毫不动摇。,,,,,,0.04,,300,370,left,24,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,,,,False
subtitle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480,,,,False
blocker,,,,,,,,,,,,,,1,0,0,0,,,,,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481,,,,False
image,,,,,,,,,0,0,,,,,,,,,,,,0,,,,,,avg_8_32,,,1,1,,,,,,,,,,,,,,,,,,,,,,482,,,,False
blocker,,,,,,,,,,,,,,0,,,,,,,,1.5,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483,,,,False
character,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484,,,,False
delay,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485,,,,False
blocker,,,,,,,,,,,,,,1,0,0,0,,,,,1.5,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486,,,,False
delay,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487,,,,False
image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488,,,,False
subtitle,站在中心的几名少女，注定要在高塔之巅决出最后的胜负。,,,,,,0.04,,300,370,left,24,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489,,,,False
subtitle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490,,,,False
playmusic,,$towerfierce_loop,,,$towerfierce_intro,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491,,,,False
image,,,,,,,,,30,0,,,,,,,,,,,,0,,,,,,avg_8_40,,,1.05,1.05,,,,,,,,,,,,,,,,,,,,,,492,,,,False
playsound,,$firestorm,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493,,,,False
playsound,,$burningloop1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494,,,,False
blocker,,,,,,,,,,,,,,0,,,,,,,,1.5,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495,,,,False
character,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496,,,,False
dialog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497,,,,False
character,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498,,,,False
camerashake,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,1,8,6,30,90,true,,,,,,,499,,,,False
playsound,,$d_sp_chixiaobadao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,,,,False
blocker,,,,,,,,,,,,,,0.7,1,0,0,,,,,0.02,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501,,,,False
blocker,,,,,,,,,,,,,,0,0,0,0,,,,,0.25,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502,,,,False
delay,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503,,,,False
dialog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504,,,,False
blocker,,,,,,,,,,,,,,1,0,0,0,,,,,2,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505,,,,False
character,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506,,,,False
image,,,,,,,,,0,20,,,,,,,,,,,,0,,,,,,avg_8_10,,,1,1,,,,,,,,,,,,,,,,,,,,,,507,,,,False
blocker,,,,,,,,,,,,,,0,,,,,,,,3,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508,,,,False
character,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509,,,,False
playsound,,$firestorm,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510,,,,False
delay,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511,,,,False
camerashake,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,1,8,6,30,90,true,,,,,,,512,,,,False
playsound,,$d_sp_chixiaobadao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513,,,,False
blocker,,,,,,,,,,,,,,0.7,1,0,0,,,,,0.02,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514,,,,False
blocker,,,,,,,,,,,,,,0,1,0,0,,,,,0.25,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515,,,,False
imagetween,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,0,0,-30,-60,1,1,1.2,1.2,0.01,,,,,,,,,,,,516,,,,False
camerashake,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,1,8,6,30,90,true,,,,,,,517,,,,False
playsound,,$d_sp_chixiaobadao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518,,,,False
blocker,,,,,,,,,,,,,,0.7,1,0,0,,,,,0.02,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519,,,,False
blocker,,,,,,,,,,,,,,0,1,0,0,,,,,0.25,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520,,,,False
delay,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521,,,,False
blocker,,,,,,,,,,,,,,1,0,0,0,,,,,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522,,,,False
image,,,,,,,,,,,,,,,,,,,,,,,,,,,,avg_8_37,,,,,,,,,,,,,,,,,,,,,,,coverall,,,523,,,,False
blocker,,,,,,,,,,,,,,0,,,,,,,,2,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524,,,,False
delay,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525,,,,False
dialog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526,,,,False
blocker,,,,,,,,,,,,,,1,0,0,0,,,,,5,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527,,,,False
