command,text_orig,key,is_skippable,fit_mode,image,width,height,screenadapt,fadetime,intro,volume,crossfade,delay,time,name,name2,focus,duration,xstrength,ystrength,vibrato,randomness,fadeout,block,a,r,g,b,xFrom,yFrom,xTo,yTo,xScaleFrom,yScaleFrom,xScaleTo,yScaleTo,widgetID,style,fadestyle,offsetx,options,values,references,option_number,index,text,jp_text,jp_name,text_match
character,,,,,,,,,,,,,,,char_010_chen_1#4,char_1507_Mephisto_1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,317,,,,False
name,你想死得像个英雄？,,,,,,,,,,,,,,陈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,318,你想死得像个英雄？,英雄のように死にたいのか？,陳,True
name,小子，人死了什么都不会剩下。,,,,,,,,,,,,,,陈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,319,小子，人死了什么都不会剩下。,ガキ、人は死んだら何も残らない。,陳,True
name,如果杀掉你意味着我需要和你同归于尽......,,,,,,,,,,,,,,陈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,320,如果杀掉你意味着我需要和你同归于尽......,お前を殺すために自分も共に倒れる必要があっても……,陳,True
name,虽然不值得，但我可以做到。,,,,,,,,,,,,,,陈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,321,虽然不值得，但我可以做到。,価値はないが、俺はそれができる。,陳,True
character,,,,,,,,,,,,,,,char_010_chen_1#4,char_1507_Mephisto_1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,322,,,,False
name,哼。,,,,,,,,,,,,,,梅菲斯特,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,323,哼。,ふん。,メフィスト,True
name,我们的之间的谈话结束了。再见，陈长官。浮士德。,,,,,,,,,,,,,,梅菲斯特,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,324,我们的之间的谈话结束了。再见，陈长官。浮士德。,我々の会話は終わった。さようなら、陳長官。ファウスト。,メフィスト,True
character,,,,,,,,,,,,,,,char_1508_Faust_1#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,325,,,,False
name,命令，射——,,,,,,,,,,,,,,浮士德,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,326,命令，射——,命令、射撃——,ファウスト,True
character,,,,,,,,,,,,,,,char_010_chen_1#4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,327,,,,False
name,嘁。,,,,,,,,,,,,,,陈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,328,嘁。,ちっ。,陳,True
dialog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,329,,,,False
character,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,330,,,,False
stopmusic,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,331,,,,False
background,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,332,,,,False
name,不用做到那步，陈长官！,,,,,,,,,,,,,,？？？,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,333,不用做到那步，陈长官！,そこまでする必要はない、陳長官！,？？？,True
image,,,,,avg_5_8_sky,,,coverall,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,334,,,,False
name,......？,,,,,,,,,,,,,,陈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,335,......？,……？,陳,True
name,那是什么？,,,,,,,,,,,,,,梅菲斯特,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,336,那是什么？,あれは何だ？,メフィスト,True
name,直升机？不，这不像直升机，这......,,,,,,,,,,,,,,陈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,337,直升机？不，这不像直升机，这......,ヘリか？いや、ヘリのようではない、これは……,陳,True
dialog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,338,,,,False
blocker,,,,,,,,,1,,,,,,,,,,,,,,,true,1,0,0,0,,,,,,,,,,,,,,,,0,339,,,,False
image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,340,,,,False
background,,,,,bg_aircraft,1,1,coverall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,341,,,,False
blocker,,,,,,,,,1,,,,,,,,,,,,,,,true,0,,,,,,,,,,,,,,,,,,,0,342,,,,False
name,煌，跳吧！,,,,,,,,,,,,,,？？？,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,343,煌，跳吧！,煌、跳べ！,？？？,True
name,注意落地姿势，别离开我的热流！,,,,,,,,,,,,,,煌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,344,注意落地姿势，别离开我的热流！,着地の姿勢に気をつけろ、俺の熱流を離れるな！,煌,True
dialog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,345,,,,False
blocker,,,,,,,,,1,,,,,,,,,,,,,,,true,1,0,0,0,,,,,,,,,,,,,,,,0,346,,,,False
image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,347,,,,False
character,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,348,,,,False
background,,,,,bg_rooftop,1,1,coverall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,349,,,,False
blocker,,,,,,,,,1,,,,,,,,,,,,,,,true,0,,,,,,,,,,,,,,,,,,,0,350,,,,False
character,,,,,,,,,,,,,,,char_015_lmg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,351,,,,False
name,那是什么？有人从上面跳下来了？！,,,,,,,,,,,,,,近卫局成员,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,352,那是什么？有人从上面跳下来了？！,あれは何だ？誰かが上から飛び降りてきた？！,近衛局メンバー,True
dialog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,353,,,,False
character,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,354,,,,False
playmusic,,$m_bat_game02_loop,,,,,,,,$m_bat_game02_intro,0.8,1.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,355,,,,False
name,“恐惧升腾，她终将盲目——”,,,,,,,,,,,,,,？？？,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,356,“恐惧升腾，她终将盲目——”,「恐怖が湧き上がり、彼女は盲目になるだろう——」,？？？,True
character,,,,,,,,,,,,,,,char_1507_Mephisto_1#2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,357,,,,False
name,咳，罗德岛？从天上？！,,,,,,,,,,,,,,梅菲斯特,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,358,咳，罗德岛？从天上？！,咳、ロドスか？空から？！,メフィスト,True
name,这些黑色的线条......怎么回事，难道是你——,,,,,,,,,,,,,,梅菲斯特,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,359,这些黑色的线条......怎么回事，难道是你——,この黒い線……どういうことだ？お前なのか——,メフィスト,True
character,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,360,,,,False
name,“——泪水干涸，她恸哭无声。”,,,,,,,,,,,,,,？？？,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,361,“——泪水干涸，她恸哭无声。”,「——涙が枯れ果て、声なき悲鳴を上げる。」,？？？,True
character,,,,,,,,,,,,,,,avg_npc_015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,362,,,,False
name,......唔。,,,,,,,,,,,,,,梅菲斯特的护卫,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,363,......唔。,……うっ。,メフィストの護衛,True
name,唔，呜呜......,,,,,,,,,,,,,,梅菲斯特的护卫,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,364,唔，呜呜......,うっ、うう……,メフィストの護衛,True
name,呜......呜！呜！,,,,,,,,,,,,,,梅菲斯特的护卫,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,365,呜......呜！呜！,うう……うう！うう！,メフィストの護衛,True
camerashake,,,,,,,,,,,,,,,,,,2,5,3,30,90,true,true,,,,,,,,,,,,,,,,,,,,0,366,,,,False
delay,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,367,,,,False
character,,,,,,,,,,,,,,,char_1507_Mephisto_1#2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,368,,,,False
name,怎么回事？我的护卫怎么会发出这种悲鸣？,,,,,,,,,,,,,,梅菲斯特,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,369,怎么回事？我的护卫怎么会发出这种悲鸣？,どうした？俺の護衛がこんな悲鳴を上げるなんて？,メフィスト,True
character,,,,,,,,,,,,,,,char_1507_Mephisto_1#4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,370,,,,False
name,为什么，我的法术早就该磨灭了他们的情感啊，怎么回事，怎么回事！,,,,,,,,,,,,,,梅菲斯特,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,371,为什么，我的法术早就该磨灭了他们的情感啊，怎么回事，怎么回事！,なぜだ、俺の魔術は彼らの感情を消し去るはずだったのに。どういう事だ、一体！,メフィスト,True
character,,,,,,,,,,,,,,,char_1507_Mephisto_1#3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,372,,,,False
name,是你吗！！你！！,,,,,,,,,,,,,,梅菲斯特,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,373,是你吗！！你！！,お前か！！お前だな！！,メフィスト,True
name,罗德岛的兔子！！,,,,,,,,,,,,,,梅菲斯特,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,374,罗德岛的兔子！！,ロドスのウサギ！！,メフィスト,True
dialog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,375,,,,False
character,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,376,,,,False
blocker,,,,,,,,,1,,,,,,,,,,,,,,,true,1,0,0,0,,,,,,,,,,,,,,,,0,377,,,,False
image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,378,,,,False
background,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,379,,,,False
blocker,,,,,,,,,1,,,,,,,,,,,,,,,true,0,,,,,,,,,,,,,,,,,,,0,380,,,,False
character,,,,,,,,,,,,,,,char_002_amiya_1#8,char_017_homura_3#3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,381,,,,False
name,我限制了他们的活动，不过一次也只能持续十几秒！,,,,,,,,,,,,,,？？？,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,382,我限制了他们的活动，不过一次也只能持续十几秒！,彼らの活動を制限した、だが一回につき十数秒しか続かない！,？？？,True
character,,,,,,,,,,,,,,,char_002_amiya_1#8,char_017_homura_3#3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,383,,,,False
name,够了，够我创造出安全区了！,,,,,,,,,,,,,,煌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,384,够了，够我创造出安全区了！,もう十分、これで安全地帯を作れる！,煌,True
character,,,,,,,,,,,,,,,char_002_amiya_1#8,char_017_homura_3#3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,385,,,,False
name,动手吧，煌！,,,,,,,,,,,,,,？？？,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,386,动手吧，煌！,頼んだぞ、煌！,？？？,True
character,,,,,,,,,,,,,,,char_002_amiya_1#8,char_017_homura_3#3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,387,,,,False
name,准备好大干一场了吗！,,,,,,,,,,,,,,煌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,388,准备好大干一场了吗！,さあ、思いっきりやるぞ！,煌,True
character,,,,,,,,,,,,,,,char_002_amiya_1#8,char_017_homura_3#3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,389,,,,False
name,可以！,,,,,,,,,,,,,,？？？,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,390,可以！,はい！,？？？,True
character,,,,,,,,,,,,,,,char_002_amiya_1#8,char_017_homura_3#3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,391,,,,False
name,要落地了，屁股会有点疼！,,,,,,,,,,,,,,煌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,392,要落地了，屁股会有点疼！,着地するぞ、お尻がちょっと痛いぞ！,煌,True
character,,,,,,,,,,,,,,,char_002_amiya_1#8,char_017_homura_3#3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,393,,,,False
name,接好我！,,,,,,,,,,,,,,？？？,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,394,接好我！,受け止めて！,？？？,True
character,,,,,,,,,,,,,,,char_002_amiya_1#8,char_017_homura_3#3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,395,,,,False
name,当然！,,,,,,,,,,,,,,煌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,396,当然！,もちろん！,煌,True
character,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,397,,,,False
dialog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,398,,,,False
blocker,,,,,,,,,1,,,,,,,,,,,,,,,true,1,0,0,0,,,,,,,,,,,,,,,,0,399,,,,False
image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,400,,,,False
background,,,,,bg_rooftop,1,1,coverall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,401,,,,False
blocker,,,,,,,,,1,,,,,,,,,,,,,,,true,0,,,,,,,,,,,,,,,,,,,0,402,,,,False
character,,,,,,,,,,,,,,,char_1508_Faust_1#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,403,,,,False
name,命令，射击！,,,,,,,,,,,,,,浮士德,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,404,命令，射击！,命令、射撃！,ファウスト,True
character,,,,,,,,,,,,,,,char_002_amiya_1#8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,405,,,,False
name,别小看人！,,,,,,,,,,,,,,？？？,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,406,别小看人！,人を侮るな！,？？？,True
camerashake,,,,,,,,,,,,,,,,,,6,10,8,20,90,true,false,,,,,,,,,,,,,,,,,,,,0,407,,,,False
blocker,,,,,,,,,0.2,,,,,,,,,,,,,,,true,0.7,0.95,0.95,0.95,,,,,,,,,,,,,,,,0,408,,,,False
blocker,,,,,,,,,0.25,,,,,,,,,,,,,,,true,0,0.95,0.95,0.95,,,,,,,,,,,,,,,,0,409,,,,False
playsound,,$p_skill_spiritexplo,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,410,,,,False
blocker,,,,,,,,,0.1,,,,,,,,,,,,,,,true,0.8,0,0,0,,,,,,,,,,,,,,,,0,411,,,,False
blocker,,,,,,,,,0.1,,,,,,,,,,,,,,,true,0.8,0,0,0,,,,,,,,,,,,,,,,0,412,,,,False
blocker,,,,,,,,,0.1,,,,,,,,,,,,,,,true,0.8,1,1,1,,,,,,,,,,,,,,,,0,413,,,,False
blocker,,,,,,,,,0.1,,,,,,,,,,,,,,,true,0.8,0,0,0,,,,,,,,,,,,,,,,0,414,,,,False
blocker,,,,,,,,,0.1,,,,,,,,,,,,,,,true,0.8,1,1,1,,,,,,,,,,,,,,,,0,415,,,,False
blocker,,,,,,,,,0.4,,,,,,,,,,,,,,,true,0,1,1,1,,,,,,,,,,,,,,,,0,416,,,,False
blocker,,,,,,,,,0.1,,,,,,,,,,,,,,,true,0.8,0,0,0,,,,,,,,,,,,,,,,0,417,,,,False
blocker,,,,,,,,,0.1,,,,,,,,,,,,,,,true,0.8,1,1,1,,,,,,,,,,,,,,,,0,418,,,,False
blocker,,,,,,,,,0.1,,,,,,,,,,,,,,,true,0.8,0,0,0,,,,,,,,,,,,,,,,0,419,,,,False
blocker,,,,,,,,,0.1,,,,,,,,,,,,,,,true,0.8,1,1,1,,,,,,,,,,,,,,,,0,420,,,,False
blocker,,,,,,,,,0.5,,,,,,,,,,,,,,,true,0,1,1,1,,,,,,,,,,,,,,,,0,421,,,,False
character,,,,,,,,,,,,,,,char_1508_Faust_1#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,422,,,,False
name,——弩弹被风偏移了？难道——,,,,,,,,,,,,,,浮士德,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,423,——弩弹被风偏移了？难道——,——矢弩弾が風に流された？まさか——,ファウスト,True
character,,,,,,,,,,,,,,,char_002_amiya_1#8,char_017_homura_3#3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,424,,,,False
name,划开屋顶，让其他的整合运动全掉下去！,,,,,,,,,,,,,,？？？,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,425,划开屋顶，让其他的整合运动全掉下去！,屋根を切り開いて、他の統合運動をすべて落とせ！,？？？,True
character,,,,,,,,,,,,,,,char_002_amiya_1#8,char_017_homura_3#3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,426,,,,False
name,没问题，但你一定得稳住！这招我几个月也只能用一次！,,,,,,,,,,,,,,煌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,427,没问题，但你一定得稳住！这招我几个月也只能用一次！,わかった、でもしっかり支えてくれ！数ヶ月に一度しか使えない技だ！,煌,True
dialog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,428,,,,False
character,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,429,,,,False
blocker,,,,,,,,,1,,,,,,,,,,,,,,,true,1,0,0,0,,,,,,,,,,,,,,,,0,430,,,,False
image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,431,,,,False
background,,,,,bg_rooftop,1,1,coverall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,432,,,,False
blocker,,,,,,,,,1,,,,,,,,,,,,,,,true,0,,,,,,,,,,,,,,,,,,,0,433,,,,False
character,,,,,,,,,,,,,,,avg_npc_015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,434,,,,False
name,唔，唔唔？,,,,,,,,,,,,,,梅菲斯特的牧群,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,435,唔，唔唔？,うっ、うう？,メフィストの群れ,True
dialog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,436,,,,False
character,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,437,,,,False
blocker,,,,,,,,,1,,,,,,,,,,,,,,,true,1,0,0,0,,,,,,,,,,,,,,,,0,438,,,,False
image,,,,,avg_5_boom,1,1,coverall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,439,,,,False
blocker,,,,,,,,,0.1,,,,,,,,,,,,,,,true,0,,,,,,,,,,,,,,,,,,,0,440,,,,False
blocker,,,,,,,,,0.2,,,,,,,,,,,,,,,true,1,0,0,0,,,,,,,,,,,,,,,,0,441,,,,False
blocker,,,,,,,,,0.2,,,,,,,,,,,,,,,true,0,,,,,,,,,,,,,,,,,,,0,442,,,,False
playsound,,$p_imp_grenade_n,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,443,,,,False
camerashake,,,,,,,,,,,,,,,,,,1,15,10,30,90,true,,,,,,,,,,,,,,,,,,,,,0,444,,,,False
playsound,,$d_sp_ballista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,445,,,,False
camerashake,,,,,,,,,,,,,,,,,,1,5,3,30,90,true,true,,,,,,,,,,,,,,,,,,,,0,446,,,,False
imagetween,,,,,,,,,,,,,,,,,,0.1,,,,,,true,,,,,0,0,30,30,1,1,1.6,1.6,,,,,,,,0,447,,,,False
image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,448,,,,False
image,,,,,avg_5_boom,1,1,coverall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,449,,,,False
playsound,,$d_sp_ballista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,450,,,,False
camerashake,,,,,,,,,,,,,,,,,,1,5,3,30,90,true,true,,,,,,,,,,,,,,,,,,,,0,451,,,,False
playsound,,$d_sp_ballista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,452,,,,False
camerashake,,,,,,,,,,,,,,,,,,1,5,3,30,90,true,true,,,,,,,,,,,,,,,,,,,,0,453,,,,False
name,唔啊啊啊！！,,,,,,,,,,,,,,梅菲斯特的牧群,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,454,唔啊啊啊！！,うわぁあああ！！,メフィストの群れ,True
character,,,,,,,,,,,,,,,char_015_lmg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,455,,,,False
name,近卫局的顶楼被切出了巨大的裂痕！,,,,,,,,,,,,,,近卫局成员,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,456,近卫局的顶楼被切出了巨大的裂痕！,近衛局の屋上に大きな裂け目が入った！,近衛局メンバー,True
character,,,,,,,,,,,,,,,char_010_chen_1#2,char_015_lmg,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,457,,,,False
name,我知道，你们小心坍塌！,,,,,,,,,,,,,,陈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,458,我知道，你们小心坍塌！,わかった、崩落に気をつけろ！,陳,True
dialog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,459,,,,False
character,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,460,,,,False
playsound,,$d_sp_ballista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,461,,,,False
camerashake,,,,,,,,,,,,,,,,,,1,5,3,30,90,true,true,,,,,,,,,,,,,,,,,,,,0,462,,,,False
blocker,,,,,,,,,1,,,,,,,,,,,,,,,true,1,0,0,0,,,,,,,,,,,,,,,,0,463,,,,False
image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,464,,,,False
blocker,,,,,,,,,1,,,,,,,,,,,,,,,true,0,,,,,,,,,,,,,,,,,,,0,465,,,,False
character,,,,,,,,,,,,,,,char_015_lmg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,466,,,,False
name,怎么回事？怎么做到的？发生了什么？！,,,,,,,,,,,,,,近卫局成员,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,467,怎么回事？怎么做到的？发生了什么？！,どういうことだ？どうやって？何が起きた？！,近衛局メンバー,True
name,哎，大量的整合运动也一同掉到这层楼里了！,,,,,,,,,,,,,,近卫局成员,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,468,哎，大量的整合运动也一同掉到这层楼里了！,ああ、大量の統合運動も一緒にこの階に落ちてきた！,近衛局メンバー,True
name,不管了，大家撑住！,,,,,,,,,,,,,,近卫局成员,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,469,不管了，大家撑住！,気にせず、みんな持ちこたえろ！,近衛局メンバー,True
playsound,,$d_sp_ballista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,470,,,,False
camerashake,,,,,,,,,,,,,,,,,,1,5,3,30,90,true,true,,,,,,,,,,,,,,,,,,,,0,471,,,,False
playsound,,$d_sp_ballista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,472,,,,False
camerashake,,,,,,,,,,,,,,,,,,1,5,3,30,90,true,true,,,,,,,,,,,,,,,,,,,,0,473,,,,False
playsound,,$d_sp_ballista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,474,,,,False
camerashake,,,,,,,,,,,,,,,,,,1,5,3,30,90,true,true,,,,,,,,,,,,,,,,,,,,0,475,,,,False
playsound,,$d_sp_ballista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,476,,,,False
camerashake,,,,,,,,,,,,,,,,,,1,5,3,30,90,true,true,,,,,,,,,,,,,,,,,,,,0,477,,,,False
character,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,478,,,,False
dialog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,479,,,,False
delay,,,,,,,,,,,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,480,,,,False
playsound,,$d_gen_transmissionget,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,481,,,,False
charactercutin,,,,,,200,,,0.5,,,,,,char_308_swire_1#5,,,,,,,,,true,,,,,,,,,,,,,1,cutin,horiz_expand_center,-300,,,,0,482,,,,False
name,喂，喂？,,,,,,,,,,,,,,诗怀雅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,483,喂，喂？,もしもし、もしもし？,スイア,True
name,你用不着那么快就赶着去死吧。,,,,,,,,,,,,,,诗怀雅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,484,你用不着那么快就赶着去死吧。,そんなに急いで死ぬことないよ。,スイア,True
character,,,,,,,,,,,,,,,char_empty,char_010_chen_1#4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,485,,,,False
name,......,,,,,,,,,,,,,,陈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,486,......,……,陳,True
name,这么关键的时刻，你在通讯频道里搞什么？,,,,,,,,,,,,,,陈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,487,这么关键的时刻，你在通讯频道里搞什么？,こんな重要な時に、通信回線で何をしている？,陳,True
character,,,,,,,,,,,,,,,char_empty,char_010_chen_1#4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,488,,,,False
name,哎，我的任务完成了，我来告诉你一声而已。,,,,,,,,,,,,,,诗怀雅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,489,哎，我的任务完成了，我来告诉你一声而已。,ああ、任務は終わったの。ちょっと伝えただけ。,スイア,True
name,罗德岛有架很厉害的东西，靠那个，她们应该马上就到了。,,,,,,,,,,,,,,诗怀雅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,490,罗德岛有架很厉害的东西，靠那个，她们应该马上就到了。,ロドスがすごいものを用意していて、それで彼女たちはもうすぐ来るはず。,スイア,True
character,,,,,,,,,,,,,,,char_empty,char_010_chen_1#5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,491,,,,False
name,已经到了。你的任务是什么？,,,,,,,,,,,,,,陈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,492,已经到了。你的任务是什么？,もう到着した。お前の任務は？,陳,True
character,,,,,,,,,,,,,,,char_empty,char_010_chen_1#5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,493,,,,False
name,接应罗德岛啊。,,,,,,,,,,,,,,诗怀雅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,494,接应罗德岛啊。,ロドスの支援だよ。,スイア,True
charactercutin,,,,,,,,,0.5,,,,,,,,,,,,,,,true,,,,,,,,,,,,,1,,,,,,,0,495,,,,False
dialog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,496,,,,False
character,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,497,,,,False
