command,text_orig,name,option_number,option_value,references,image,values,index,text,jp_text,jp_name,text_match
name,也许这台机器逼迫它的患者向它们最古老的那一面转化，甚至是这台机器只允许我来操作它——,凯尔希,0,,,,,334,也许这台机器逼迫它的患者向它们最古老的那一面转化，甚至是这台机器只允许我来操作它——,あるいはこの機械は患者を最も古い姿へと変えることを強制し、さらにはこの機械を私だけが操作できるのかもしれません——,ケルシー,True
name,可是无论如何，你活了下来，而他，先前的感染者，成为了牧群的根源。,凯尔希,0,,,,,335,可是无论如何，你活了下来，而他，先前的感染者，成为了牧群的根源。,しかしいずれにせよ、あなたは生き延び、彼、以前の感染者は群れの根源となりました。,ケルシー,True
name,没错，这片大地上，没有一个个体是相同的。你和我，和阿米娅，和他，和每一个人都不同，而从我的角度来看，你们也与我太过不同。,凯尔希,0,,,,,336,没错，这片大地上，没有一个个体是相同的。你和我，和阿米娅，和他，和每一个人都不同，而从我的角度来看，你们也与我太过不同。,そう、この大地に同じ個体はいません。あなたと私とアミヤと彼と、そしてすべての人は違い、私の観点から見てもあなたたちは私とは大きく異なります。,ケルシー,True
name,谁能理解我，谁又能理解你？我们身边有多少生命逝去，又有多少悲剧是我们无力扭转的？,凯尔希,0,,,,,337,谁能理解我，谁又能理解你？我们身边有多少生命逝去，又有多少悲剧是我们无力扭转的？,誰が私を理解し、誰があなたを理解できるでしょう？どれほどの命が私たちのそばで失われ、どれだけの悲劇を私たちは変えられないのでしょう？,ケルシー,True
name,那些发掘它的人，我的学生们，难道不是为了创造一个更好的地方而去研究它的吗？,凯尔希,0,,,,,338,那些发掘它的人，我的学生们，难道不是为了创造一个更好的地方而去研究它的吗？,それを発掘した人々、私の弟子たちは、より良い場所を作るために研究したのではないのですか？,ケルシー,True
name,为什么贪欲和权力欲会带来这么多无意义的伤亡？这不只是一出顽劣的悲剧？,凯尔希,0,,,,,339,为什么贪欲和权力欲会带来这么多无意义的伤亡？这不只是一出顽劣的悲剧？,どうして欲望と権力欲がこれほど多くの無意味な犠牲を生むのか？これはただの悪質な悲劇ではないのか？,ケルシー,True
name,它是出于这个目的被创造出来的吗？我们又是出于什么目的被放置在这片大地上？,凯尔希,0,,,,,340,它是出于这个目的被创造出来的吗？我们又是出于什么目的被放置在这片大地上？,それはこの目的のために創造されたのか？私たちは何のためにこの大地に置かれたのか？,ケルシー,True
name,是命运在操纵我们吗？是我们的造物主正悠然地观赏着我们于此出演的荒诞戏剧吗？,凯尔希,0,,,,,341,是命运在操纵我们吗？是我们的造物主正悠然地观赏着我们于此出演的荒诞戏剧吗？,運命が私たちを操るのか？私たちの創造主は悠然とここで繰り広げられる不条理な劇を観ているのか？,ケルシー,True
decision,......但是我属于这里。,,2,1,,,1;2,342,......但是我属于这里。,……しかし私はここに属しています。,,True
decision,我想放弃这一切。这太痛苦了。我无法忍受。,,2,2,,,1;2,343,我想放弃这一切。这太痛苦了。我无法忍受。,私はすべてを諦めたい。これはあまりに辛い。私は耐えられません。,,True
predicate,,,0,,1,,,344,,,,True
name,是吗。,凯尔希,0,,,,,345,是吗。,そうですか。,ケルシー,True
name,......我现在是否还来得及劝你回头？,凯尔希,0,,,,,346,......我现在是否还来得及劝你回头？,……今、あなたに引き返すように説得することはまだ間に合いますか？,ケルシー,True
name,不，我不清楚，我该这么做吗？哪怕这是你的演技，我也应该感到欣喜......,凯尔希,0,,,,,347,不，我不清楚，我该这么做吗？哪怕这是你的演技，我也应该感到欣喜......,いいえ、私はわかりません。そうすべきでしょうか？たとえそれがあなたの演技だとしても、私は喜ぶべきでしょう……,ケルシー,True
name,但我还是要提醒你，博士。,凯尔希,0,,,,,348,但我还是要提醒你，博士。,しかし私はあなたに警告します、ドクター。,ケルシー,True
name,这绝不是一个简单轻松的选择。,凯尔希,0,,,,,349,这绝不是一个简单轻松的选择。,これは決して簡単で楽な選択ではありません。,ケルシー,True
name,博士......这片大地上，有一个位置始终属于你。,凯尔希,0,,,,,350,博士......这片大地上，有一个位置始终属于你。,ドクター……この大地には、常にあなたの居場所があるのです。,ケルシー,True
predicate,,,0,,2,,,351,,,,True
name,当然可以。你有离开的机会。,凯尔希,0,,,,,352,当然可以。你有离开的机会。,もちろんです。あなたには去る機会があります。,ケルシー,True
name,罗德岛将取消你与PRTS之间的神经连接，你会立刻从移动终端的模拟中枢断开，失去PRTS的眼睛与权力。,凯尔希,0,,,,,353,罗德岛将取消你与PRTS之间的神经连接，你会立刻从移动终端的模拟中枢断开，失去PRTS的眼睛与权力。,ロドスはあなたとPRTSとの神経接続を解除します。あなたはすぐに移動端末のシミュレーション中枢から切り離され、PRTSの目と権限を失うでしょう。,ケルシー,True
name,你将自罗德岛情报处理系统庞大的信息海中解放，从此之后，你也不用再登入罗德岛的信息库。,凯尔希,0,,,,,354,你将自罗德岛情报处理系统庞大的信息海中解放，从此之后，你也不用再登入罗德岛的信息库。,あなたはロドスの情報処理システムという巨大な情報の海から解放され、それ以降ロドスの情報庫にログインする必要はなくなります。,ケルシー,True
name,关闭你的信息终端之后，一切都将消失。我们的取舍十分简单，只要按下一个按钮，就能切断连接，将自己留在自己选择的那个世界里。,凯尔希,0,,,,,355,关闭你的信息终端之后，一切都将消失。我们的取舍十分简单，只要按下一个按钮，就能切断连接，将自己留在自己选择的那个世界里。,情報端末を閉じれば、すべては消えます。私たちの選択はとても簡単です。ひとつのボタンを押すだけで接続を断ち、自分の選んだ世界に自身を留めることができるのです。,ケルシー,True
name,——,凯尔希,0,,,,,356,——,――,ケルシー,True
name,我做好了准备。,凯尔希,0,,,,,357,我做好了准备。,私は準備ができています。,ケルシー,True
name,你只需要按下那个按钮。,凯尔希,0,,,,,358,你只需要按下那个按钮。,あなたはそのボタンを押すだけです。,ケルシー,True
name,......,凯尔希,0,,,,,359,......,……,ケルシー,True
name,......,凯尔希,0,,,,,360,......,……,ケルシー,True
name,如果你已经这么选了的话，你不会听到我说这句话。,凯尔希,0,,,,,361,如果你已经这么选了的话，你不会听到我说这句话。,もしあなたがもうそう選んでいるのなら、私のこの言葉は届かないでしょう。,ケルシー,True
name,你还是选择留在了这里。,凯尔希,0,,,,,362,你还是选择留在了这里。,それでも、あなたはここに留まることを選びました。,ケルシー,True
name,博士......谁又做好了准备呢？,凯尔希,0,,,,,363,博士......谁又做好了准备呢？,ドクター……準備ができている人など、いるのでしょうか？,ケルシー,True
predicate,,,0,,1;2,,,364,,,,True
name,我们被种种事物束缚在这世上，博士。,凯尔希,0,,,,,365,我们被种种事物束缚在这世上，博士。,私たちはさまざまなものに縛られてこの世にいます、ドクター。,ケルシー,True
name,我们的生活充满苦闷，我们的生命甚至缺乏意义。,凯尔希,0,,,,,366,我们的生活充满苦闷，我们的生命甚至缺乏意义。,私たちの生活は苦悩に満ち、私たちの命は時に意味すら欠いています。,ケルシー,True
name,然而，一旦我们向前走去，在我们回望时，我们脚下就是旅途。,凯尔希,0,,,,,367,然而，一旦我们向前走去，在我们回望时，我们脚下就是旅途。,しかし、前に進んで振り返れば、私たちの足元には旅路があるのです。,ケルシー,True
name,光明坦荡的路很容易走。黑暗崎岖的路坎坷难行。,凯尔希,0,,,,,368,光明坦荡的路很容易走。黑暗崎岖的路坎坷难行。,明るく平坦な道は歩きやすい。暗く険しい道は困難です。,ケルシー,True
name,就算这样，无论是科学家们还是罗德岛的精英干员们，无论是龙门的义士还是切尔诺伯格那些渴望新生的被动感染者......,凯尔希,0,,,,,369,就算这样，无论是科学家们还是罗德岛的精英干员们，无论是龙门的义士还是切尔诺伯格那些渴望新生的被动感染者......,それでも、科学者もロドスのエリートオペレーターも、龍門の義士もチェルノボーグの新生を望む受動感染者たちも……,ケルシー,True
name,他们也在尝试着一瘸一拐地走下去。,凯尔希,0,,,,,370,他们也在尝试着一瘸一拐地走下去。,彼らは皆、不自由ながらも歩みを止めようとはしません。,ケルシー,True
name,创痛在追逐他们。梦魇在困扰他们。恨意在干涉他们。死亡终将追上他们。,凯尔希,0,,,,,371,创痛在追逐他们。梦魇在困扰他们。恨意在干涉他们。死亡终将追上他们。,創傷が彼らを追い、悪夢が彼らを苦しめ、憎悪が彼らを干渉し、死は必ず彼らに追いつきます。,ケルシー,True
name,但是他们已经摆脱了许多负累，他们摆脱了这片大地施加给他们的种种钳制和弱点。,凯尔希,0,,,,,372,但是他们已经摆脱了许多负累，他们摆脱了这片大地施加给他们的种种钳制和弱点。,しかし、彼らは多くの負荷から解放され、この大地が課す束縛や弱点から抜け出しています。,ケルシー,True
name,绝大多数的人都是脆弱的。但我要说，正是这些烦扰着我们的事物验证了我们的存在，让我们在夜晚足以安心入眠。,凯尔希,0,,,,,373,绝大多数的人都是脆弱的。但我要说，正是这些烦扰着我们的事物验证了我们的存在，让我们在夜晚足以安心入眠。,ほとんどの人はもろいものです。しかし言わせてください。私たちを悩ませるこれらのものこそが私たちの存在を証明し、夜に安らかに眠れるのです。,ケルシー,True
name,我们的苦难远未结束。来到这片大地上的苦难没有尽头。,凯尔希,0,,,,,374,我们的苦难远未结束。来到这片大地上的苦难没有尽头。,私たちの苦難はまだ終わっていません。この大地に来た苦難は終わりがありません。,ケルシー,True
name,即使如此，我们尚能做出选择，正如同有人出身寒冷，却选择点起火焰。,凯尔希,0,,,,,375,即使如此，我们尚能做出选择，正如同有人出身寒冷，却选择点起火焰。,それでも、私たちは選択できます。寒さの中生まれた者が炎を灯すように。,ケルシー,True
decision,哈。,,3,1,,,1;2;3,376,哈。,はあ。,,True
decision,......,,3,2,,,1;2;3,377,......,……,,True
decision,你说的也许对。,,3,3,,,1;2;3,378,你说的也许对。,あなたの言うことはおそらく正しい。,,True
predicate,,,0,,1;2;3,,,379,,,,True
name,博士。,凯尔希,0,,,,,380,博士。,ドクター。,ケルシー,True
name,我说的这些，大多是出于责任，出于我许下的诺言......,凯尔希,0,,,,,381,我说的这些，大多是出于责任，出于我许下的诺言......,私が言ったことの多くは、責任から、私が立てた約束からのものです……,ケルシー,True
name,出于我对未来的一种期许。,凯尔希,0,,,,,382,出于我对未来的一种期许。,未来への一つの期待からです。,ケルシー,True
name,我对你抱有期望。,凯尔希,0,,,,,383,我对你抱有期望。,私はあなたに期待しています。,ケルシー,True
name,即使，博士，即使我时常向你表现出恶意，我也希望你不要在乎这些。以后我会尽量收敛。,凯尔希,0,,,,,384,即使，博士，即使我时常向你表现出恶意，我也希望你不要在乎这些。以后我会尽量收敛。,たとえ、ドクター、私がたびたびあなたに悪意を示しても、気にしないでほしいのです。これからはできるだけ控えますから。,ケルシー,True
decision,恶言恶语还不准别人反感？,,3,1,,,1;2;3,385,恶言恶语还不准别人反感？,悪口を言っておいて他人の反感も許さないの？,,True
decision,......,,3,2,,,1;2;3,386,......,……,,True
decision,说话都礼貌一些可以让我们减少冲突。,,3,3,,,1;2;3,387,说话都礼貌一些可以让我们减少冲突。,もっと礼儀正しく話せば、衝突は減るでしょう。,,True
predicate,,,0,,1;2;3,,,388,,,,True
name,我的态度源自我的记忆。你的记忆被消除了，我的记忆却没出什么差错。,凯尔希,0,,,,,389,我的态度源自我的记忆。你的记忆被消除了，我的记忆却没出什么差错。,私の態度は私の記憶に由来します。あなたの記憶は消されましたが、私の記憶には異常はありません。,ケルシー,True
name,这个家用生理修复仪本不该具备这种功能，无论是故障还是演技，现在的你，表面的你，都是清白的，只因为你失去了记忆。,凯尔希,0,,,,,390,这个家用生理修复仪本不该具备这种功能，无论是故障还是演技，现在的你，表面的你，都是清白的，只因为你失去了记忆。,この家庭用生理修復器は本来このような機能を持つべきではありません。故障か演技かは別にして、今のあなた、表面のあなたは無実です。ただあなたが記憶を失っただけだからです。,ケルシー,True
name,——博士。不要因为我马上要说的这些感到不适。,凯尔希,0,,,,,391,——博士。不要因为我马上要说的这些感到不适。,――ドクター。これから言うことに不快感を抱かないでください。,ケルシー,True
name,只此一次，我会让自己的情感自由流露。我只是想提醒你，哪怕阿米娅并不愿意。,凯尔希,0,,,,,392,只此一次，我会让自己的情感自由流露。我只是想提醒你，哪怕阿米娅并不愿意。,今回だけは感情を自由に表現します。アーミヤさんが望まなくても、あなたに伝えたいのです。,ケルシー,True
character,,char_003_kalts_1#2,0,,,,,393,,,char_003_kalts_1#2,True
name,如果可以的话，我会报复你。我会对你施加报复。,凯尔希,0,,,,,394,如果可以的话，我会报复你。我会对你施加报复。,もし可能なら、私はあなたに復讐します。あなたに仕返しをするでしょう。,ケルシー,True
decision,什么......？,,1,1,,,1,395,什么......？,何……？,,True
predicate,,,0,,1,,,396,,,,True
name,当你的记忆苏醒的时候，你有机会去重新审视自己的选择。,凯尔希,0,,,,,397,当你的记忆苏醒的时候，你有机会去重新审视自己的选择。,あなたの記憶が蘇ったとき、あなたは選択を改めて見直す機会があるでしょう。,ケルシー,True
name,就算那样，就算你悔过了，或者是你真的永远地忘记了，你也没办法改变我的看法。,凯尔希,0,,,,,398,就算那样，就算你悔过了，或者是你真的永远地忘记了，你也没办法改变我的看法。,それでも、もし悔い改めたり、真に永遠に忘れたりしても、私の見方は変えられません。,ケルシー,True
name,我不会让深埋在我心中的恨意发芽，但我有保留它的权力。,凯尔希,0,,,,,399,我不会让深埋在我心中的恨意发芽，但我有保留它的权力。,私の心に埋もれた憎しみが芽を出すことは許しませんが、それを保留する権利は持ち続けます。,ケルシー,True
name,我有永远愤怒下去的权力。,凯尔希,0,,,,,400,我有永远愤怒下去的权力。,私は永遠に怒り続ける権利があります。,ケルシー,True
character,,char_003_kalts_1,0,,,,,401,,,char_003_kalts_1,True
name,......而如今的我却不知道该将这怒火向谁发泄。,凯尔希,0,,,,,402,......而如今的我却不知道该将这怒火向谁发泄。,……しかし今の私は、この怒りを誰にぶつければいいのか分からない。,ケルシー,True
decision,我？,,3,1,,,1;2;3,403,我？,私？,,True
decision,......,,3,2,,,1;2;3,404,......,……,,True
decision,我之前是做过什么吗？,,3,3,,,1;2;3,405,我之前是做过什么吗？,私は以前、何かしたでしょうか？,,True
predicate,,,0,,1;2;3,,,406,,,,True
name,我不把那看作是你。否则，我不会与你说那么多。我宁可你——,凯尔希,0,,,,,407,我不把那看作是你。否则，我不会与你说那么多。我宁可你——,私はそれをあなたとは見なさない。そうでなければ、ここまで話さなかった。私はむしろあなたに――,ケルシー,True
name,宁可你......,凯尔希,0,,,,,408,宁可你......,むしろあなたに……,ケルシー,True
name,......,凯尔希,0,,,,,409,......,……,ケルシー,True
character,,char_003_kalts_1#2,0,,,,,410,,,char_003_kalts_1#2,True
name,我还是不清楚，为什么特蕾西娅那么相信你。,凯尔希,0,,,,,411,我还是不清楚，为什么特蕾西娅那么相信你。,なぜトレーシアがそんなにもあなたを信じているのか、私にはまだ分からない。,ケルシー,True
decision,特蕾西娅是谁？,,1,1,,,1,412,特蕾西娅是谁？,トレーシアって誰ですか？,,True
predicate,,,0,,1,,,413,,,,True
character,,char_003_kalts_1,0,,,,,414,,,char_003_kalts_1,True
name,特蕾西娅是我的朋友，我曾经的伙伴。,凯尔希,0,,,,,415,特蕾西娅是我的朋友，我曾经的伙伴。,トレーシアは私の友人で、かつての仲間です。,ケルシー,True
name,三年前，特蕾西娅死去了。我永远地失去了她。,凯尔希,0,,,,,416,三年前，特蕾西娅死去了。我永远地失去了她。,三年前、トレーシアは亡くなりました。私は彼女を永遠に失いました。,ケルシー,True
name,你想听真相吗，博士？,凯尔希,0,,,,,417,你想听真相吗，博士？,真実を聞きたいですか、ドクター？,ケルシー,True
decision,是。,,3,1,,,1;2;3,418,是。,はい。,,True
decision,......,,3,2,,,1;2;3,419,......,……,,True
decision,不。,,3,3,,,1;2;3,420,不。,いいえ。,,True
predicate,,,0,,1;2;3,,,421,,,,True
name,不管你怎么想，我带你来这里，就是要告诉你真相。,凯尔希,0,,,,,422,不管你怎么想，我带你来这里，就是要告诉你真相。,あなたがどう思おうと、ここへ連れてきたのは真実を伝えるためです。,ケルシー,True
name,你我都没法逃离这个过去。,凯尔希,0,,,,,423,你我都没法逃离这个过去。,あなたも私もこの過去から逃れることはできません。,ケルシー,True
name,博士，博士，一个曾经拥有你这副躯壳的人，手上沾满了特蕾西娅的血。,凯尔希,0,,,,,424,博士，博士，一个曾经拥有你这副躯壳的人，手上沾满了特蕾西娅的血。,ドクター、ドクターよ、かつてあなたのこの身体を持っていた者の手は、トレーシアの血に染まっています。,ケルシー,True
stopmusic,,,0,,,,,425,,,,True
name,“你”，杀了特蕾西娅。,凯尔希,0,,,,,426,“你”，杀了特蕾西娅。,“あなた”が、トレーシアを殺したのです。,ケルシー,True
name,她也曾经是你的朋友。,凯尔希,0,,,,,427,她也曾经是你的朋友。,彼女もかつてはあなたの友人でした。,ケルシー,True
decision,啊？！,,3,1,,,1;2;3,428,啊？！,えっ？！,,True
decision,......,,3,2,,,1;2;3,429,......,……,,True
decision,这是事实吗？,,3,3,,,1;2;3,430,这是事实吗？,これは事実ですか？,,True
predicate,,,0,,1;2;3,,,431,,,,True
playmusic,,,0,,,,,432,,,,True
name,无奈的是，你被置入石棺忘记一切，可这个“与你无关”的事实，也不会改变。,凯尔希,0,,,,,433,无奈的是，你被置入石棺忘记一切，可这个“与你无关”的事实，也不会改变。,残念ながら、あなたは石棺に入れられ全てを忘れましたが、この「あなたに関係ない」という事実は変わりません。,ケルシー,True
name,这件事，对你我双方，都是遗憾。,凯尔希,0,,,,,434,这件事，对你我双方，都是遗憾。,このことは、あなたにとっても私にとっても心残りです。,ケルシー,True
name,——哪怕我绝对不能对你施加一点伤害，也请你记住。,凯尔希,0,,,,,435,——哪怕我绝对不能对你施加一点伤害，也请你记住。,――たとえ私が絶対にあなたに一滴の傷も与えられなくても、どうか覚えていてください。,ケルシー,True
name,......即使特蕾西娅与阿米娅都相信你，我也不。,凯尔希,0,,,,,436,......即使特蕾西娅与阿米娅都相信你，我也不。,……トレーシアもアーミヤもあなたを信じていても、私だけは信じません。,ケルシー,True
decision,究竟发生了什么？,,1,1,,,1,437,究竟发生了什么？,一体何が起こったのですか？,,True
predicate,,,0,,1,,,438,,,,True
character,,char_003_kalts_1#2,0,,,,,439,,,char_003_kalts_1#2,True
name,我拒绝回答。这问题不该我来回答。我害怕我会忍不住诅咒你。,凯尔希,0,,,,,440,我拒绝回答。这问题不该我来回答。我害怕我会忍不住诅咒你。,私は答えることを拒みます。この質問には私が答えるべきではありません。私はあなたを呪いたくなってしまうかもしれないからです。,ケルシー,True
decision,那现在的我是谁？,,1,1,,,1,441,那现在的我是谁？,では、今の私は誰なのですか？,,True
predicate,,,0,,1,,,442,,,,True
character,,char_003_kalts_1,0,,,,,443,,,char_003_kalts_1,True
name,你是博士。 你是博士。你是这片大地上的一个生灵。,凯尔希,0,,,,,444,你是博士。 你是博士。你是这片大地上的一个生灵。,あなたはドクター。あなたはドクター。この大地に生きる一つの生命体です。,ケルシー,True
decision,你说的这些，我真的能信？,,1,1,,,1,445,你说的这些，我真的能信？,あなたの言うこと、本当に信じていいのですか？,,True
predicate,,,0,,1,,,446,,,,True
character,,char_003_kalts_1,0,,,,,447,,,char_003_kalts_1,True
name,一旦我给出答案，你是否就会立刻接受？你从心底里反对我对你的“侮蔑”，所以带有我感情色彩的“答案”和“事实”，我不会再多说。,凯尔希,0,,,,,448,一旦我给出答案，你是否就会立刻接受？你从心底里反对我对你的“侮蔑”，所以带有我感情色彩的“答案”和“事实”，我不会再多说。,もし私が答えを出しても、あなたはすぐに受け入れるのでしょうか？あなたは心底私の“侮辱”に反対しているので、私の感情が入った“答え”や“事実”については、もうこれ以上話しません。,ケルシー,True
name,我不会要求你信任我。我也不会再过多描述真相。,凯尔希,0,,,,,449,我不会要求你信任我。我也不会再过多描述真相。,私はあなたに信頼を求めません。真実についても、これ以上詳しく説明はしません。,ケルシー,True
name,我的恨意会扭曲我的描述，充满怒火的言语会干扰你的思维。,凯尔希,0,,,,,450,我的恨意会扭曲我的描述，充满怒火的言语会干扰你的思维。,私の憎しみは私の説明を歪め、怒りに満ちた言葉はあなたの思考を妨げます。,ケルシー,True
name,因此，除了你探知全貌所需的钥匙之外，除了这些基本事实之外的东西，我一点也不会说。,凯尔希,0,,,,,451,因此，除了你探知全貌所需的钥匙之外，除了这些基本事实之外的东西，我一点也不会说。,ですから、あなたが全貌を知るために必要な鍵やこれらの基本的な事実以外は、一切何も話しません。,ケルシー,True
name,你自己去看，自己去判断，自己去摸索。,凯尔希,0,,,,,452,你自己去看，自己去判断，自己去摸索。,あなた自身で見て、自分で判断し、自分で探りなさい。,ケルシー,True
name,只因为有人相信，只要这样，你就能找回真正的自我。,凯尔希,0,,,,,453,只因为有人相信，只要这样，你就能找回真正的自我。,ただ、誰かが信じているから、そうすることで本当の自分を取り戻せると。,ケルシー,True
decision,你究竟要做什么？！,,1,1,,,1,454,你究竟要做什么？！,あなたは一体何をしようとしているのですか？！,,True
predicate,,,0,,1,,,455,,,,True
character,,char_003_kalts_1,0,,,,,456,,,char_003_kalts_1,True
name,......保护你。,凯尔希,0,,,,,457,......保护你。,......あなたを守る。,ケルシー,True
name,就像我承诺过的那样。,凯尔希,0,,,,,458,就像我承诺过的那样。,約束した通りに。,ケルシー,True
name,我承诺过，我会保护阿米娅，也会保护你。,凯尔希,0,,,,,459,我承诺过，我会保护阿米娅，也会保护你。,私は約束しました。アーミヤもあなたも守りますと。,ケルシー,True
name,我会保护你至你生命的最后一刻，博士。这是我的职责。,凯尔希,0,,,,,460,我会保护你至你生命的最后一刻，博士。这是我的职责。,ドクター、私はあなたの命の最後の瞬間まで守ります。これが私の責任です。,ケルシー,True
name,但我不会停止恨你。我无力教育和批评迷迭香，因为我也害怕自己会忍不住报复你。,凯尔希,0,,,,,461,但我不会停止恨你。我无力教育和批评迷迭香，因为我也害怕自己会忍不住报复你。,しかしあなたへの憎しみは止みません。ローズマリーを導いたり叱責したりできないのは、私自身もあなたに復讐せずにはいられないのを恐れているからです。,ケルシー,True
decision,......你......,,1,1,,,1,462,......你......,......あなた......,,True
predicate,,,0,,1,,,463,,,,True
dialog,,,0,,,,,464,,,,True
character,,,0,,,,,465,,,,True
blocker,,,0,,,,,466,,,,True
blocker,,,0,,,,,467,,,,True
,类似的场景，类似的话语，不同的情感与不同的时代在你记忆的空洞里架起了桥梁。,,0,,,,,468,类似的场景，类似的话语，不同的情感与不同的时代在你记忆的空洞里架起了桥梁。,似たような場面、似たような言葉、異なる感情と異なる時代があなたの記憶の空洞に橋を架けている。,,True
decision,我是谁？博士又是谁？,,1,1,,,1,469,我是谁？博士又是谁？,私は誰？ドクターとは誰？,,True
predicate,,,0,,1,,,470,,,,True
character,,char_003_kalts_1,0,,,,,471,,,char_003_kalts_1,True
name,......,凯尔希,0,,,,,472,......,......,ケルシー,True
character,,char_003_kalts_1#2,0,,,,,473,,,char_003_kalts_1#2,True
name,你......想起了什么？,凯尔希,0,,,,,474,你......想起了什么？,あなたは……何か思い出しましたか？,ケルシー,True
delay,,,0,,,,,475,,,,True
dialog,,,0,,,,,476,,,,True
stopmusic,,,0,,,,,477,,,,True
blocker,,,0,,,,,478,,,,True
playmusic,,,0,,,,,479,,,,True
,这种事并不是第一次。,,0,,,,,480,这种事并不是第一次。,こうしたことは初めてではありません。,,True
,有东西滑进了你纷乱的思绪。,,0,,,,,481,有东西滑进了你纷乱的思绪。,何かがあなたの混乱した思考に滑り込んだ。,,True
,......,,0,,,,,482,......,......,,True
,警报声几乎要刺破你的耳膜。,,0,,,,,483,警报声几乎要刺破你的耳膜。,警報の音が耳を突き破りそうだ。,,True
,......,,0,,,,,484,......,......,,True
,你们在走道里拼命地奔跑。,,0,,,,,485,你们在走道里拼命地奔跑。,あなたたちは廊下を必死に走っている。,,True
,......,,0,,,,,486,......,......,,True
,你躺进了那台冰冷的仪器，突如其来的倦意干扰了你原本清醒的意识。,,0,,,,,487,你躺进了那台冰冷的仪器，突如其来的倦意干扰了你原本清醒的意识。,あなたはあの冷たい機械に横たわり、突如として訪れた倦怠感が本来の覚醒した意識を妨げた。,,True
,......,,0,,,,,488,......,......,,True
,这个场景对你来说实在再熟悉不过，但是，无论你多想戳破那层蒙在你记忆之上的薄纱，一切思绪上的努力都徒劳无功。,,0,,,,,489,这个场景对你来说实在再熟悉不过，但是，无论你多想戳破那层蒙在你记忆之上的薄纱，一切思绪上的努力都徒劳无功。,この光景はあなたにとってあまりにも馴染み深い。しかし、どれだけ記憶の上にかぶさった薄いヴェールを突き破ろうとしても、思考の努力は無駄に終わる。,,True
,......,,0,,,,,490,......,......,,True
,直至那个声音响起。,,0,,,,,491,直至那个声音响起。,あの声が響くまでは。,,True
name,......博士......,？？？,0,,,,,492,......博士......,......ドクター......,？？？,True
name,......没想到现在不想松手的会是我。,？？？,0,,,,,493,......没想到现在不想松手的会是我。,......まさか今、離したくないのが私だとは。,？？？,True
dialog,,,0,,,,,494,,,,True
character,,,0,,,,,495,,,,True
blocker,,,0,,,,,496,,,,True
image,,,0,,,avg_8_9,,497,,,,True
blocker,,,0,,,,,498,,,,True
character,,,0,,,,,499,,,,True
imagetween,,,0,,,,,500,,,,True
name,我必须这么做。我只有这么做才能让你活下去。,？？？,0,,,,,501,我必须这么做。我只有这么做才能让你活下去。,私はこうしなければなりません。そうすることでのみ、あなたを生かし続けることができます。,？？？,True
name,......啊，{@nickname}......这样下去，我们就没机会再见面了。,？？？,0,,,,,502,......啊，{@nickname}......这样下去，我们就没机会再见面了。,……ああ、{@nickname}……このままでは、私たちはもう会う機会を失ってしまいますね。,？？？,True
name,我不行。我不接受这种事。我可不会放弃。,？？？,0,,,,,503,我不行。我不接受这种事。我可不会放弃。,私はできません。そんなことは受け入れられません。私は決して諦めません。,？？？,True
name,博士，我相信我们之间的联系会超越时间与空间。,？？？,0,,,,,504,博士，我相信我们之间的联系会超越时间与空间。,ドクター、私は私たちの絆が時間や空間を越えると信じています。,？？？,True
name,就算是海洋沸腾、大气消失，就算我们的卫星接连坠入重力的漩涡，就算我们的太阳凶恶地膨胀，无情地吃掉它的孩子直至万籁俱寂......,？？？,0,,,,,505,就算是海洋沸腾、大气消失，就算我们的卫星接连坠入重力的漩涡，就算我们的太阳凶恶地膨胀，无情地吃掉它的孩子直至万籁俱寂......,たとえ海が沸騰し、大気が消え、たとえ私たちの衛星が次々と重力の渦に落ち、たとえ私たちの太陽が凶暴に膨張し、無情にもその子供たちを飲み込み、すべてが静寂に包まれても……,？？？,True
name,我们也一样能再见面。在那用黑暗与星点光芒装饰过的文明尽头，我们也一样会再见面。一定。,？？？,0,,,,,506,我们也一样能再见面。在那用黑暗与星点光芒装饰过的文明尽头，我们也一样会再见面。一定。,私たちはまた必ず会えます。暗闇と星の輝きで飾られた文明の果てで、私たちはまた会えるのです。必ず。,？？？,True
name,我会等到那一天。我肯定会等到那一天。等我。你也要等我。,？？？,0,,,,,507,我会等到那一天。我肯定会等到那一天。等我。你也要等我。,私はその日まで待ちます。必ずその日まで待ちます。私を待っていてください。あなたも私を待っていてください。,？？？,True
name,......博士。 不准忘记我。,？？？,0,,,,,508,......博士。 不准忘记我。,……ドクター。私を忘れてはいけません。,？？？,True
dialog,,,0,,,,,509,,,,True
blocker,,,0,,,,,510,,,,True
image,,,0,,,,,511,,,,True
background,,,0,,,bg_graduate,,512,,,,True
blocker,,,0,,,,,513,,,,True
delay,,,0,,,,,514,,,,True
character,,char_003_kalts_1,0,,,,,515,,,char_003_kalts_1,True
name,......博士......？,凯尔希,0,,,,,516,......博士......？,……ドクター……？,ケルシー,True
character,,,0,,,,,517,,,,True
,碎片逐渐凝聚成形，一个名字在你脑海中浮现。,,0,,,,,518,碎片逐渐凝聚成形，一个名字在你脑海中浮现。,破片が徐々にまとまり、一つの名前があなたの脳裏に浮かびます。,,True
decision,普瑞......赛斯......？,,1,1,,,1,519,普瑞......赛斯......？,プリ……セス……？,,True
predicate,,,0,,1,,,520,,,,True
