command,text,name,option_number,option_value,references,focus,image,values,name2,jp_text,jp_name
name,遇着天灾，碰上战争，遭到废弃，等等。只要一座城市消失了，葬在城市上的死者一样会灰飞烟灭。,魏彦吾,0,,,,,,,自然災害に遭い、戦争に巻き込まれ、放棄され、などなど。ひとつの都市が消えれば、その都市に葬られた死者も同様に消え去ります。,魏彦吾
name,至于广大荒原上的无数聚落，我所听说的每个聚落的后代，都没能找到过他们祖先的墓地。,魏彦吾,0,,,,,,,広大な荒野の数多くの集落についても、聞く限り、その子孫たちは祖先の墓を見つけることができていません。,魏彦吾
name,有种丧葬方式叫做墓道，把移动城市的航线的一部分定为墓地，将死者的遗物抛撒给那条道路，视循环往复的驶过为一种瞻仰。,魏彦吾,0,,,,,,,『墓道（ぼどう）』と呼ばれる葬送方法があります。移動都市の航路の一部を墓地と定め、死者の遺物をその道に撒き、循環して通過することを一種の弔いとして見なす方法です。,魏彦吾
name,我太健忘了。我有太多容易忘记的事情了，或者说，我有太多想要拼死忘记的事情了。,魏彦吾,0,,,,,,,私は記憶をすぐに失う方です。忘れてしまいやすいことが多すぎるか、むしろ必死に忘れたいことが多すぎるのです。,魏彦吾
name,可我绝不敢忘记他们。,魏彦吾,0,,,,,,,しかし、彼らだけは絶対に忘れられません。,魏彦吾
name,......所以我......我为他们选择了这里。,魏彦吾,0,,,,,,,……だから、私は……ここを彼らのために選びました。,魏彦吾
name,......我带着妹妹来到龙门，在这里遇见了文月，又遇见了逃至此处的爱德华。,魏彦吾,0,,,,,,,……私は妹を連れて龍門に来ました。ここで文月に出会い、逃げてきたエドワードにも出会いました。,魏彦吾
name,我不敢说和他是一拍即合，但他智勇双全，胆气过人。,魏彦吾,0,,,,,,,彼と気が合ったとは言いませんが、彼は知恵も勇気も備え、人並外れた胆力を持っていました。,魏彦吾
name,在暗处统治龙门的科西切视我们为眼中钉肉中刺。我们也很清楚，只有把他赶出去......我们和这座城市才有未来。,魏彦吾,0,,,,,,,暗闇で龍門を支配するコシチェは我々を目の上のたんこぶとみなしています。我々もよくわかっています。彼を追い出さなければ……我々にも、この街にも未来はないのです。,魏彦吾
name,这里，这座坟墓，是龙门以前曾到过最远的地方。,魏彦吾,0,,,,,,,ここ、この墓は、龍門がこれまで到達した最も遠い場所です。,魏彦吾
name,那是我们合力战胜了科西切，把他彻底赶出龙门的时候，龙门就停在数十里外，充满了希望的城市亮起了点点灯火，未来在等着我们。,魏彦吾,0,,,,,,,それは我々が力を合わせてコシチェを打ち負かし、完全に龍門から追い出した時です。龍門は数十里先に停まり、希望に満ちた街の灯火が灯り、未来が我々を待っていました。,魏彦吾
name,这儿，我们在这儿，饮酒，畅谈，大笑作乐，把载具没油这事儿彻底地抛在脑后。,魏彦吾,0,,,,,,,ここで、我々は酒を酌み交わし、語り合い、大笑いしました。乗り物の燃料切れのことなど完全に忘れて。,魏彦吾
name,我们差点渴死在这，直到亚当斯那头老病虎咳嗽着把他的私家兵车开到这来，把我和爱德华狠狠地骂了一顿。,魏彦吾,0,,,,,,,この地で我々は飢え死にしそうになりました。アダムスという老いた病にかかった男が咳き込みながら私設兵車をここへ運び、私とエドワードをたっぷりと叱ってくれるまでは。,魏彦吾
name,哦......那时他还没有那么老，也没有那么病。甚至没有那么狠。,魏彦吾,0,,,,,,,ああ……あの時彼はまだそんなに老いておらず、病気もひどくなく、ましてや厳しくもありませんでした。,魏彦吾
name,但是，谁在意呢？我们每个人都在笑。,魏彦吾,0,,,,,,,でも、誰が気にしますか？我々は皆笑っていました。,魏彦吾
name,林笑起来......他笑起来就像我们手上从没沾过血......笑得就像是度过了一整串好时光的少年人。,魏彦吾,0,,,,,,,林が笑う――彼の笑顔は我々の手に血が一滴もついていなかったかのようで……一連の幸せな時間を過ごした少年のようでした。,魏彦吾
name,爱德华是伦蒂尼姆的最高贵的血脉末裔。我们将这个秘密牢牢留在龙门。但科西切已经知道了他的身份，他的计划在那时可能就已成型。,魏彦吾,0,,,,,,,エドワードはレンティニム最高貴の血筋の末裔です。我々はこの秘密を堅く龍門に留めました。しかしコシチェは既に彼の身分を知っており、その時には計画が出来上がっていたのかもしれません。,魏彦吾
name,他让我善妒的胞弟和伦蒂尼姆的阴影，知晓爱德华与我的妹妹......情投意合......,魏彦吾,0,,,,,,,彼は私の嫉妬深い弟とレンティニムの影に、エドワードと私の妹の……心が通じ合っていることを知らせました。,魏彦吾
name,我被迫在爱德华和我妹妹腹中的孩子里选一个。,魏彦吾,0,,,,,,,私はエドワードの子か妹のお腹の中の子のどちらかを選ぶよう強いられました。,魏彦吾
name,爱德华死后，我密不发丧十年，除了胞弟和科西切，无人知晓事实。而今，爱德华与我妹妹都已经去世。,魏彦吾,0,,,,,,,エドワードが亡くなった後、私は10年間秘密に喪に服し、弟とコシチェ以外は誰も事実を知りませんでした。今、エドワードも妹もすでに亡くなっています。,魏彦吾
name,假以时日，天灾也会侵袭这里，一切都化为乌有，没人会记住有一对悲哀的恋人葬在此处。因我而死的两人，也会被人遗忘。,魏彦吾,0,,,,,,,時が経てば、天災もここを襲い、すべてが無に帰します。悲しい恋人たちがここに葬られていることを誰も覚えてはいないでしょう。私のせいで亡くなった二人も、やがて忘れ去られます。,魏彦吾
character,,avg_npc_086,0,,,,,,,,
name,......我面会过了“科西切”。他可能比你我想的还要邪恶。,陈,0,,,,,,,……私は『コシチェ』に面会しました。彼はあなたや私が考える以上に邪悪かもしれません。,陳
character,,char_2005_weiyw_1#5,0,,,,,,,,
name,我可以想象。,魏彦吾,0,,,,,,,想像できます。,魏彦吾
character,,avg_npc_086,0,,,,,,,,
name,墓地......,陈,0,,,,,,,墓地……,陳
name,......母亲。,陈,0,,,,,,,……母。,陳
character,,char_2005_weiyw_1#5,0,,,,,,,,
name,你母亲对你没有多少感情，这是我造的孽。为了保护她，我不得不让她嫁给炎国贵族。我原本该做得更好。,魏彦吾,0,,,,,,,あなたのお母様はあなたにあまり感情を持っていません。それは私の罪です。彼女を守るために、私は彼女を炎国の貴族に嫁がせなければなりませんでした。もっと良くやるべきでした。,魏彦吾
character,,avg_npc_086,0,,,,,,,,
name,过去的事情就让它过去吧。,陈,0,,,,,,,過去のことは過去のままにしましょう。,陳
name,答应我，魏彦吾。你不会再让龙门变成墓场。,陈,0,,,,,,,約束してください、魏彦吾。もう二度と龍門を墓場にしないと。,陳
character,,avg_npc_086,0,,,2,,,char_2005_weiyw_1#5,,
name,我再也不会。,魏彦吾,0,,,,,,,二度としません。,魏彦吾
character,,avg_npc_086,0,,,1,,,char_2005_weiyw_1#5,,
name,口说无凭，我信不过你。,陈,0,,,,,,,言葉だけでは信じられません。,陳
character,,char_2005_weiyw_1#5,0,,,,,,,,
name,我从来都不需要你来相信我。哼......不过......这次你也可以再信一回。就如我上次说可以训练你一样。,魏彦吾,0,,,,,,,私はあなたに信じてもらう必要はありません。ふん……ですが……今回だけはもう一度信じてもいいですよ。前回あなたを訓練できると言ったように。,魏彦吾
character,,avg_npc_086,0,,,,,,,,
name,——,陈,0,,,,,,,――,
name,你把我训练得很好。没有你，我救不回她。,陈,0,,,,,,,あなたが私をよく訓練してくれました。あなたがいなければ、彼女を助け出せませんでした。,陳
character,,char_2005_weiyw_1#5,0,,,,,,,,
name,这样就好。,魏彦吾,0,,,,,,,それでいい。,魏彦吾
character,,avg_npc_086,0,,,1,,,char_2005_weiyw_1#5,,
name,你这十年来对我说的话，加起来可能都没这一次你说的多。,陈,0,,,,,,,この10年あなたが私に言った言葉は、おそらく今回の一言ほど多くありません。,陳
character,,avg_npc_086,0,,,2,,,char_2005_weiyw_1#5,,
name,我以前说的还不够多？,魏彦吾,0,,,,,,,私の言葉は以前は十分ではなかったですか？,魏彦吾
character,,avg_npc_086,0,,,1,,,char_2005_weiyw_1#5,,
name,我说的是，对陈晖洁说的话。不是对陈警司说的。,陈,0,,,,,,,私は言っているのは、陳晖洁への言葉です。陳警司への言葉ではありません。,陳
character,,avg_npc_086,0,,,2,,,char_2005_weiyw_1#5,,
name,哈哈。,魏彦吾,0,,,,,,,はは。,魏彦吾
character,,avg_npc_086,0,,,1,,,char_2005_weiyw_1#5,,
name,那我走了。,陈,0,,,,,,,それでは、私は失礼します。,陳
character,,avg_npc_086,0,,,2,,,char_2005_weiyw_1#5,,
name,你姐姐。你打算怎么办？,魏彦吾,0,,,,,,,お前の姉さん。どうするつもりだ？,魏彦吾
name,......我对塔露拉已无亲情，徒留愧疚。,魏彦吾,0,,,,,,,……私はタルラに対してもう親情はなく、ただただ罪悪感だけが残っている。,魏彦吾
character,,avg_npc_086,0,,,1,,,char_2005_weiyw_1#5,,
name,那你最好一直愧疚下去。,陈,0,,,,,,,それならずっと罪悪感を抱き続けたほうがいい。,陳
name,我们只是这片大地上无数对被拆散的兄弟姐妹之一，而大部分人这辈子都没机会再团聚。,陈,0,,,,,,,私たちはこの大地に散り散りになった数多くの兄弟姉妹の一組に過ぎず、大部分の人は一生再会の機会さえ持てないのだ。,陳
name,即使如此，我也不能放过她。我至今都没有弄清楚，现在的她究竟是什么。,陈,0,,,,,,,それでも、私は彼女を見逃せません。今の彼女が一体何者なのか、私にはまだ分かっていません。,陳
name,罪犯都会有他们的囚牢，只不过现在的龙门还不能关她。,陈,0,,,,,,,罪人には必ず牢獄がありますが、今のロドスでは彼女を収監できないのです。,陳
character,,avg_npc_086,0,,,2,,,char_2005_weiyw_1#5,,
name,这种东西我造不出。只有你才能建设一个感染者和普通人都能关的近卫局。,魏彦吾,0,,,,,,,こんなものは私には造れない。感染者も一般人も収容できる近衛局を作れるのはお前だけだ。,魏彦吾
character,,avg_npc_086,0,,,1,,,char_2005_weiyw_1#5,,
name,不必是我。自己的事自己做。,陈,0,,,,,,,それが私である必要はない。自分のことは自分でやる。,陳
name,我已经认清事实了，无论这件事有多正确，龙门的市民如果不接受，那就是不接受。我已经在贫民窟看到太多了。,陈,0,,,,,,,私はもう事実を見極めています。どんなに正しいことであっても、ロドスの市民が受け入れなければ、それは受け入れられないのです。スラム街でそれを何度も見てきました。,陳
name,而且，真有这种东西，我想先和罗德岛一起建一个。,陈,0,,,,,,,それに、もし本当にそんなものがあるなら、私はまずドクター、ロドスと一緒に作りたいです。,陳
name,塔露拉的话......不管需要多少时间。我会让她被公正地审判。,陈,0,,,,,,,タルラについては……どれだけ時間がかかっても、彼女を公正に裁かせます。,陳
character,,avg_npc_086,0,,,2,,,char_2005_weiyw_1#5,,
name,......你的确成长了。,魏彦吾,0,,,,,,,……お前は確かに成長したな。,魏彦吾
character,,avg_npc_086,0,,,1,,,char_2005_weiyw_1#5,,
name,我也不需要你这么说，长官。总觉得这不是什么好话。,陈,0,,,,,,,長官にそんなこと言われなくても結構です。あまり良い言葉には思えません。,陳
character,,avg_npc_086,0,,,2,,,char_2005_weiyw_1#5,,
name,是不是即使我想替龙门留你，也拦不住你？,魏彦吾,0,,,,,,,たとえ私がロドスにお前をとどめようとしても、止められないか？,魏彦吾
character,,avg_npc_086,0,,,1,,,char_2005_weiyw_1#5,,
name,哈。,陈,0,,,,,,,はっ。,陳
character,,avg_npc_086,0,,,2,,,char_2005_weiyw_1#5,,
name,如果你和塔露拉真想回来，龙门会驶到那步，假使它能。,魏彦吾,0,,,,,,,もしお前とタルラが本当に戻りたいなら、ロドスはその段階に辿り着くだろう。もしそれが可能ならな。,魏彦吾
name,有许多我们已经做不到的，未来也许他们自己就能。,魏彦吾,0,,,,,,,私たちにできなかったことが多々あるが、未来には彼ら自身ができるかもしれない。,魏彦吾
character,,avg_npc_086,0,,,1,,,char_2005_weiyw_1#5,,
name,我只希望你当时构想的那些，你自己没忘。那就足够了。,陈,0,,,,,,,ただ願うのは、お前があの時に描いたものを忘れていないこと、それだけで十分だ。,陳
name,替我向文月姨问好。,陈,0,,,,,,,文月おばさんによろしくお伝えください。,陳
name,对了......,陈,0,,,,,,,そういえば……,陳
character,,avg_npc_086,0,,,,,,,,
name,......唔。,陈,0,,,,,,,……うん。,陳
name,......舅舅......,陈,0,,,,,,,……おじさん……,陳
name,保重。,陈,0,,,,,,,お元気で。,陳
character,,char_2005_weiyw_1#5,0,,,,,,,,
name,......,魏彦吾,0,,,,,,,......,
name,晖洁！,魏彦吾,0,,,,,,,晖洁！,魏彦吾
character,,,0,,,,,,,,
dialog,,,0,,,,,,,,
,陈犹豫了片刻，没有回头。,,0,,,,,,,陳は少しためらい、振り返らなかった。,
character,,,0,,,,,,,,
name,什么事？,陈,0,,,,,,,何ですか？,陳
character,,char_2005_weiyw_1#5,0,,,,,,,,
name,道阻且长。但是，是你的话，应当能。,魏彦吾,0,,,,,,,道は険しく長い。しかし、お前ならできるはずだ。,魏彦吾
character,,,0,,,,,,,,
name,我记下了。,陈,0,,,,,,,心得ました。,陳
dialog,,,0,,,,,,,,
character,,,0,,,,,,,,
dialog,,,0,,,,,,,,
blocker,,,0,,,,,,,,
image,,,0,,,,,,,,
background,,,0,,,,bg_lungmen_o,,,,
character,,,0,,,,,,,,
cameraeffect,,,0,,,,,,,,
blocker,,,0,,,,,,,,
character,,char_2006_weiywfmzuki_1,0,,,,,,,,
delay,,,0,,,,,,,,
name,所以啊，你本来准备给罗德岛开的第二个条件是什么？,文月,0,,,,,,,それで、そもそもロドスに出そうとしていた第二の条件とは何だったのですか？,文月
character,,char_2005_weiyw_1#5,0,,,,,,,,
name,......,魏彦吾,0,,,,,,,......,
name,利用罗德岛排除整合运动的威胁后，要求他们带走龙门足够多的感染者。,魏彦吾,0,,,,,,,ロドスを利用して統合運動の脅威を排除した後、彼らに十分な数の感染者をロドスへ連れていくよう要求する。,魏彦吾
name,分给他们地块，交给他们资源，提供他们想要的研究资料和资金。,魏彦吾,0,,,,,,,彼らに土地を割り当て、資源を渡し、彼らが望む研究資料と資金を提供する。,魏彦吾
name,他们拒绝不了，即使他们知道我给他们提供的这一切都难以下咽。,魏彦吾,0,,,,,,,彼らは拒否できない。たとえ私が与えたすべてが受け入れ難いものであろうとも。,魏彦吾
name,这样的事情我做过，以后的我也会继续这样做。,魏彦吾,0,,,,,,,こんなことは私もやったし、これからもやり続けるだろう。,魏彦吾
name,不犹豫，不后悔。,魏彦吾,0,,,,,,,躊躇せず、後悔しない。,魏彦吾
character,,char_2006_weiywfmzuki_1,0,,,,,,,,
name,现在呢？,文月,0,,,,,,,今はどうですか？,文月
character,,char_2005_weiyw_1#5,0,,,,,,,,
name,......呵。世道变了。我也不得不变。,魏彦吾,0,,,,,,,……はは。時代は変わった。私も変わらざるを得ない。,魏彦吾
character,,char_2006_weiywfmzuki_1,0,,,,,,,,
name,你直接谢谢他们有什么不好？,文月,0,,,,,,,素直に彼らに感謝すればいいのに、なぜ？,文月
character,,char_2005_weiyw_1#5,0,,,,,,,,
name,......,魏彦吾,0,,,,,,,......,
character,,char_2006_weiywfmzuki_1,0,,,,,,,,
name,你现在没那么患得患失了，要我猜原因，也就只有一个。,文月,0,,,,,,,お前はもうそんなに得失に悩まなくなったな。理由を推測するなら、一つしかない。,文月
name,因为小陈。,文月,0,,,,,,,小陳のせいだ。,文月
name,现在的条件已经变了吧？,文月,0,,,,,,,今の条件は変わったのだろう？,文月
character,,char_2005_weiyw_1#5,0,,,,,,,,
name,龙门的感染者只属于龙门。,魏彦吾,0,,,,,,,ロドスの感染者はロドスに属する。,魏彦吾
character,,char_2006_weiywfmzuki_1,0,,,,,,,,
name,那么陈晖洁？,文月,0,,,,,,,では、陳晖洁は？,文月
character,,char_2005_weiyw_1#5,0,,,,,,,,
name,她有自己的路。,魏彦吾,0,,,,,,,彼女には彼女の道がある。,魏彦吾
character,,char_2006_weiywfmzuki_1,0,,,,,,,,
name,你会常去看她吗？,文月,0,,,,,,,お前は彼女に頻繁に会いに行くのか？,文月
character,,char_2005_weiyw_1#5,0,,,,,,,,
name,龙门的长官是不会再和一个感染者组织扯上任何关系的。,魏彦吾,0,,,,,,,ロドスの長官が感染者の組織と関わることはもうない。,魏彦吾
character,,char_2006_weiywfmzuki_1,0,,,,,,,,
name,哼，小气。,文月,0,,,,,,,ふん、ケチだね。,文月
name,那我要去。,文月,0,,,,,,,じゃあ、私が行くよ。,文月
character,,char_2005_weiyw_1#5,0,,,,,,,,
name,那......就拜托你了。,魏彦吾,0,,,,,,,では……よろしく頼む。,魏彦吾
dialog,,,0,,,,,,,,
blocker,,,0,,,,,,,,
character,,,0,,,,,,,,
cameraeffect,,,0,,,,,,,,
image,,,0,,,,avg_8_17,,,,
background,,,0,,,,,,,,
blocker,,,0,,,,,,,,
character,,,0,,,,,,,,
imagetween,,,0,,,,,,,,
,当时他要我在妹妹和义弟间选，我选了妹妹。我发誓我不会再让他们受苦，但我......,,0,,,,,,,あの時、彼は妹と義弟のどちらかを選べと言った。私は妹を選んだ。彼らに二度と苦しませないと誓ったが、私……,
,没能做到。,,0,,,,,,,それができなかった。,
,现在，不一样了。我不会选。,,0,,,,,,,今は違う。選ばない。,
,科西切说错了，我没得选。魏彦吾，你其实只有一条路。,,0,,,,,,,コシチェは間違っている。選択肢はない。魏彦吾、お前には本当は一つの道しかない。,
,哪怕这还是条弑亲之路。,,0,,,,,,,たとえそれが親を殺す道でも。,
,为了胞妹的两个女儿，为了那个我们梦里的龙门。哪怕仅此一条路。,,0,,,,,,,妹の二人の娘のために、私たちの夢の龍門のために。たとえそれが唯一の道でも。,
dialog,,,0,,,,,,,,
image,,,0,,,,,,,,
blocker,,,0,,,,,,,,
character,,char_2005_weiyw_1#5,0,,,,,,,,
name,（晖洁......好好活下去。）,魏彦吾,0,,,,,,,（晖洁……しっかりと生きてくれ。）,魏彦吾
dialog,,,0,,,,,,,,
stopmusic,,,0,,,,,,,,
blocker,,,0,,,,,,,,
character,,,0,,,,,,,,
background,,,0,,,,bg_bridge,,,,
blocker,,,0,,,,,,,,
playmusic,,,0,,,,,,,,
,数周后,,0,,,,,,,数週間後,
playsound,,,0,,,,,,,,
name,诸位尊敬的罗德岛干员们，这里是凯尔希。,凯尔希,0,,,,,,,皆さん、尊敬するロドス島のオペレーターの皆様、こちらはケルシーです。,ケルシー
name,在我们的努力下，切尔诺伯格事件终于以一种较和平的方式结束了。,凯尔希,0,,,,,,,私たちの努力により、チェルノボーグ事件はついに比較的平和的な形で終結しました。,ケルシー
,......,,0,,,,,,,......,
dialog,,,0,,,,,,,,
character,,,0,,,,,,,,
blocker,,,0,,,,,,,,
dialog,,,0,,,,,,,,
background,,,0,,,,bg_ri_1,,,,
blocker,,,0,,,,,,,,
character,,avg_npc_042,0,,,,,,,,
name,疼吗？,迷迭香,0,,,,,,,痛い？,ローズマリー
character,,avg_npc_042,0,,,2,,,char_017_homura_3#5,,
name,哎......别戳！你戳了当然就疼了！,煌,0,,,,,,,ああ……つつくな！つついたら当然痛いよ！,ホウソウ
character,,avg_npc_042,0,,,1,,,char_017_homura_3#5,,
name,啊。对不起。,迷迭香,0,,,,,,,あ、ごめんね。,ローズマリー
character,,avg_npc_042,0,,,2,,,char_017_homura_3#5,,
name,没事......你怎么了？,煌,0,,,,,,,大丈夫……どうしたの？,ホウソウ
character,,avg_npc_042,0,,,1,,,char_017_homura_3#5,,
name,没什么。,迷迭香,0,,,,,,,何でもない。,ローズマリー
character,,avg_npc_042,0,,,2,,,char_017_homura_3#5,,
name,哎哎哎？不会吧小猫咪......你以前可不会......你以前可不会把事情藏在心里的！,煌,0,,,,,,,ええっ？まさか子猫ちゃん……前はそんなことしなかったよね……前は心にため込んだりしなかった！,ホウソウ
character,,avg_npc_042,0,,,1,,,char_017_homura_3#5,,
name,这是好事吗......？,迷迭香,0,,,,,,,それって良いこと……？,ローズマリー
character,,char_017_homura_3#11,0,,,,,,,,
name,啊。啊！当然是！Scout你看到了吗？我们的小猫咪长大了。她长大了呀......！,煌,0,,,,,,,ああ、ああ！もちろんだ！スカウト、見たか？僕たちの子猫ちゃんが大きくなったんだ。彼女は大きくなったんだよ……！,ホウソウ
name,她长大了呜呜......,煌,0,,,,,,,彼女は大きくなった、うう……,ホウソウ
character,,avg_npc_042,0,,,1,,,char_017_homura_3#11,,
name,别，别这样......好想忘掉......！,迷迭香,0,,,,,,,や、やめて……忘れたい……！,ローズマリー
name,......你真的哭了？为什么要哭啊？,迷迭香,0,,,,,,,……本当に泣いてるの？どうして泣くの？,ローズマリー
character,,avg_npc_042,0,,,2,,,char_017_homura_3#11,,
name,呜啊啊啊啊啊......,煌,0,,,,,,,うわあああああ……,ホウソウ
character,,avg_npc_042,0,,,1,,,char_017_homura_3#11,,
name,......别哭，别哭......煌......别哭啦......,迷迭香,0,,,,,,,……泣かないで、泣かないで……ホウソウ……泣かないでよ……,ローズマリー
character,,avg_npc_042,0,,,2,,,char_017_homura_3#11,,
name,碧银她也会知道的......Ace他也会知道的......小猫咪......小猫咪长大啦......,煌,0,,,,,,,碧銀もきっと知るだろう……エースも知るだろう……子猫ちゃん……子猫ちゃんは大きくなったんだ……,ホウソウ
character,,avg_npc_042,0,,,,,,,,
name,......煌......,迷迭香,0,,,,,,,……ホウソウ……,ローズマリー
character,,char_017_homura_3#11,0,,,,,,,,
camerashake,,,0,,,,,,,,
name,哇啊啊啊啊啊......！！,煌,0,,,,,,,うわあああああ……！！,ホウソウ
character,,avg_npc_042,0,,,,,,,,
name,哎！,迷迭香,0,,,,,,,えっ！,ローズマリー
dialog,,,0,,,,,,,,
character,,,0,,,,,,,,
blocker,,,0,,,,,,,,
dialog,,,0,,,,,,,,
background,,,0,,,,bg_bridge,,,,
blocker,,,0,,,,,,,,
name,......许多真相将被永远地埋藏在切尔诺伯格的废墟之下。,凯尔希,0,,,,,,,……多くの真実は永遠にチェルノボーグの廃墟の下に埋もれてしまうでしょう。,ケルシー
name,因为这片大地就是这样无情。,凯尔希,0,,,,,,,なぜなら、この大地は無情だからです。,ケルシー
name,但是，罗德岛会记住许多。无论我们会为之承担多少......我们都必须记住。,凯尔希,0,,,,,,,しかし、ロドスは多くのことを記憶する。どんなに代償を払おうとも……私たちは記憶しなければなりません。,ケルシー
name,罗德岛的干员们，从不是为了某个人或者某件事而献出了生命。,凯尔希,0,,,,,,,ロドスのオペレーターたちは、誰かのためや何かのために命を捧げたのではありません。,ケルシー
dialog,,,0,,,,,,,,
character,,,0,,,,,,,,
blocker,,,0,,,,,,,,
dialog,,,0,,,,,,,,
background,,,0,,,,bg_infirmary,,,,
blocker,,,0,,,,,,,,
character,,char_016_medic,0,,,,,,,,
name,啊，这种外用药，真的有用！,Medic,0,,,,,,,ああ、この外用薬、本当に効果がある！,メディック
name,虽然类似的专利已经有很多了，但我想作为特效药，这个外用霜应该还是有市场的。,Medic,0,,,,,,,似たような特許はたくさんあるけど、特効薬として、この外用クリームにはまだ需要があると思う。,メディック
name,很关键的是，虽然效果没那么好，成本却真的很低廉......分析出来的成分都是些常见的野生植物。,Medic,0,,,,,,,重要なのは、効果はそれほど高くないけど、コストは本当に安いこと……成分はすべて普通の野生植物で構成されている。,メディック
name,只不过在搜集上有些麻烦，西北冻原从西到东，竟然散布在那么长的路的两端啊......,Medic,0,,,,,,,ただ収集がちょっと面倒で、西北凍原は西から東にかけて、長い道の両端に散らばっているんだ……,メディック
name,发明这个药的人，比起医药知识，可能是毅力更多些呢。,Medic,0,,,,,,,この薬を発明した人は、医療知識よりも根気強さの方が勝っているのかもしれないね。,メディック
name,要在哪里申请这个专利呢，阿米娅？,Medic,0,,,,,,,どこでこの特許を申請するつもり？アーミヤ？,メディック
character,,char_002_amiya_1,0,,,,,,,,
name,......就在乌萨斯吧。而且要让它很便宜才行。,阿米娅,0,,,,,,,……ウルサスにしましょう。それにとても安くしないといけませんね。,アーミヤ
character,,char_002_amiya_1,0,,,2,,,char_016_medic,,
name,可是，乌萨斯应该不缺类似的医疗技术吧？,Medic,0,,,,,,,でも、ウルサスには似たような医療技術はたくさんあるんじゃない？,メディック
character,,char_002_amiya_1,0,,,1,,,char_016_medic,,
name,但乌萨斯有更需要它的人。,阿米娅,0,,,,,,,でもウルサスには、それをより必要としている人がいるのです。,アーミヤ
character,,char_002_amiya_1,0,,,2,,,char_016_medic,,
name,给这种药取什么名字呢？,Medic,0,,,,,,,この薬にはどんな名前をつける？,メディック
character,,char_002_amiya_1,0,,,,,,,,
name,就叫......霜星吧。,阿米娅,0,,,,,,,『シュウセイ（霜星）』と呼びましょう。,アーミヤ
decision,阿米娅？你找我吗？,,1,1,,,,1,,アーミヤ？私を探してるの？,
predicate,,,0,,1,,,,,,
name,啊，博士！,阿米娅,0,,,,,,,あ、ドクター！,アーミヤ
name,Medic，麻烦你和华法琳了。,阿米娅,0,,,,,,,メディック、ワファリンのこと、よろしくお願いします。,アーミヤ
character,,char_016_medic,0,,,,,,,,
name,嗯，就，交给我们吧！,Medic,0,,,,,,,ええ、任せてください！,メディック
character,,char_002_amiya_1,0,,,,,,,,
name,博士，我马上就来！,阿米娅,0,,,,,,,ドクター、すぐに参ります！,アーミヤ
dialog,,,0,,,,,,,,
character,,,0,,,,,,,,
blocker,,,0,,,,,,,,
dialog,,,0,,,,,,,,
background,,,0,,,,bg_bridge,,,,
blocker,,,0,,,,,,,,
name,我们投身于一个事业，不是为了看到结果。,凯尔希,0,,,,,,,私たちは一つの事業に身を投じていますが、それは結果を見るためではありません。,ケルシー
name,我们做一件事，不是因为我们要将它做成。,凯尔希,0,,,,,,,私たちが何かをするのは、それを成し遂げるためではありません。,ケルシー
name,也许在商业上，这样的策略是愚蠢的。但我们的生命并不只有物质层面的生命。,凯尔希,0,,,,,,,商業的には、このような戦略は愚かかもしれません。しかし私たちの生命は物質的な側面だけではありません。,ケルシー
name,勇敢的干员们用他们的所作所为已经证明，生命，生命的价值不仅仅在于确保一个人或是许多人的生存，不仅仅是生物学意义上的活着......,凯尔希,0,,,,,,,勇敢なオペレーターたちは彼らの行いで証明しました。生命、生命の価値は一人または多くの人の生存を保証することだけでなく、生物学的な意味での生きることだけではありません……,ケルシー
name,我们还要在文明的道德的意义上，活下去。因为罗德岛坚信，未来的生命需要有所支撑。,凯尔希,0,,,,,,,私たちは文明の道徳的な意味においても生きていかなければなりません。ロドスは未来の生命には支えが必要だと確信しています。,ケルシー
name,我们正为了一个能抚平这大地伤痛的信念而奋斗。,凯尔希,0,,,,,,,私たちはこの地の傷を癒やすことができる信念のために戦っています。,ケルシー
dialog,,,0,,,,,,,,
character,,,0,,,,,,,,
blocker,,,0,,,,,,,,
dialog,,,0,,,,,,,,
background,,,0,,,,bg_corridor,,,,
blocker,,,0,,,,,,,,
character,,char_130_doberm_ex,0,,,,,,,,
name,又出任务？,杜宾,0,,,,,,,また任務？,ドービン
character,,char_130_doberm_ex,0,,,2,,,char_148_nearl_1,,
name,对。我和陨星一起。,临光,0,,,,,,,はい。私はインペイルと一緒です。,リョングァン
character,,char_130_doberm_ex,0,,,1,,,char_148_nearl_1,,
name,带不带新人？我这还有几个新兵蛋子需要教育教育。,杜宾,0,,,,,,,新人を連れていく？まだ何人かの新兵が教育を必要としているのだが。,ドービン
character,,char_130_doberm_ex,0,,,2,,,char_148_nearl_1,,
name,啊，不太行吧？这回可不是个轻松的活儿。,临光,0,,,,,,,ああ、それはちょっと難しいでしょう？今回は簡単な仕事ではありません。,リョングァン
character,,char_219_meteo_1,0,,,,,,,,
name,杰西卡和霜叶有个巡逻任务。也许让她们带队会好些。,陨星,0,,,,,,,ジェシカとフロストリーフはパトロール任務があります。彼女たちに隊を率いてもらうのがいいかもしれません。,インペイル
character,,char_219_meteo_1,0,,,2,,,char_130_doberm_ex,,
name,杰西卡？能行吗？,杜宾,0,,,,,,,ジェシカ？大丈夫か？,ドービン
character,,char_219_meteo_1,0,,,1,,,char_130_doberm_ex,,
name,你该看到她的成长。,陨星,0,,,,,,,彼女の成長を見てきたはずです。,インペイル
