command,text_orig,name,option_number,option_value,references,image,values,index,text,jp_text,jp_name,text_match
name,我不会把普通人当做仇敌。被教导去仇恨感染者的乌萨斯人，在被仇恨蒙蔽之前，也只是普通人。,霜星,0,,,,,343,我不会把普通人当做仇敌。被教导去仇恨感染者的乌萨斯人，在被仇恨蒙蔽之前，也只是普通人。,私は普通の人を敵だとは思いません。感染者を憎むよう教えられたウルサス人も、憎しみに染まる前はただの普通の人でした。,霜星,True
name,只是，因为“是敌人就会互相残杀”，我们才争斗至此，仅此而已。,霜星,0,,,,,344,只是，因为“是敌人就会互相残杀”，我们才争斗至此，仅此而已。,ただ「敵だから殺し合う」の理屈だけで、私たちはここまで争ってしまったのです。それだけのことです。,霜星,True
name,我是个感染者，没错......但在这之前，我是个正常的人。,霜星,0,,,,,345,我是个感染者，没错......但在这之前，我是个正常的人。,私は感染者です、ええ……でもその前に、普通の人間でした。,霜星,True
decision,整合运动现在的作为呢？,,1,1,,,1,346,整合运动现在的作为呢？,今の統合運動のやり方についてはどう思いますか？,,True
predicate,,,0,,1,,,347,,,,True
name,......我与博卓卡斯替最大的不和，源于他竭力维护感染者团体的行为。,霜星,0,,,,,348,......我与博卓卡斯替最大的不和，源于他竭力维护感染者团体的行为。,……私がボジョカスティと最も意見が合わなかったのは、彼が感染者集団を守ろうと必死なところでした。,霜星,True
name,“整合运动，感染者能听见的、可依靠的，首个名字。”,霜星,0,,,,,349,“整合运动，感染者能听见的、可依靠的，首个名字。”,「統合運動――感染者が耳にし、頼れる最初の名前です。」,霜星,True
name,“无论整合运动，去向如何，我们都不能，直接破坏它，整合运动的崩塌，让感染者失去信心，斗争的信心。”,霜星,0,,,,,350,“无论整合运动，去向如何，我们都不能，直接破坏它，整合运动的崩塌，让感染者失去信心，斗争的信心。”,「どんなにリユニオン運動がどうなろうとも、私たちはそれを直接壊すことはできません。リユニオン運動が崩壊すれば、感染者たちは信念を失い、闘い抜く自信も失ってしまいます。」,フロストノヴァ,True
name,——这个老头就是这么说的，也对此深信不疑。,霜星,0,,,,,351,——这个老头就是这么说的，也对此深信不疑。,――あの老人はそう言っていましたし、疑うことなく信じていました。,フロストノヴァ,True
decision,为什么要断断续续地说话？,,1,1,,,1,352,为什么要断断续续地说话？,なぜ途切れ途切れに話しているのですか？,,True
predicate,,,0,,1,,,353,,,,True
name,因为他现在就是这么说话的。我只是，咳咳，复原了他的口气。,霜星,0,,,,,354,因为他现在就是这么说话的。我只是，咳咳，复原了他的口气。,彼が今はそんな風に話すからです。私はただ、ええ、彼の口調を真似しただけです。,フロストノヴァ,True
name,博士，你知道，罗德岛为什么是个不为人知的医药企业吗？,霜星,0,,,,,355,博士，你知道，罗德岛为什么是个不为人知的医药企业吗？,ドクター、あなたはロドスがなぜ無名の医薬企業なのか、ご存知ですか？,フロストノヴァ,True
name,因为你们不能站上台面。只要走到台前，你们就会变成整合运动现在这个样子。,霜星,0,,,,,356,因为你们不能站上台面。只要走到台前，你们就会变成整合运动现在这个样子。,それは、あなたたちが表舞台に立てないからです。もし前面に出れば、今のリユニオン運動のようになってしまうのです。,フロストノヴァ,True
name,你们会走上这条道路。,霜星,0,,,,,357,你们会走上这条道路。,あなたたちもこの道を歩むことになるでしょう。,フロストノヴァ,True
decision,也许吧。,,3,1,,,1;2;3,358,也许吧。,そうかもしれません。,,True
decision,......,,3,2,,,1;2;3,359,......,……,,True
decision,我们真的会吗？,,3,3,,,1;2;3,360,我们真的会吗？,私たちも本当にそうなってしまうのでしょうか？,,True
predicate,,,0,,1;2;3,,,361,,,,True
name,哼。,霜星,0,,,,,362,哼。,ふん。,フロストノヴァ,True
name,在冻原上辗转十数年后，一个感染者女人向我们伸出了手。她说：“和我一起来，让我们打碎所有枷锁。”,霜星,0,,,,,363,在冻原上辗转十数年后，一个感染者女人向我们伸出了手。她说：“和我一起来，让我们打碎所有枷锁。”,凍原を十数年彷徨った後、一人の感染者の女性が私たちに手を差し伸べてきました。彼女はこう言いました。「私と一緒に来て、全ての鎖を断ち切りましょう。」,フロストノヴァ,True
name,想象一下，我们在一座成为战场的老旧城废墟里相遇。她孤身一人，除了身上的名册和号码簿，她什么都没带。,霜星,0,,,,,364,想象一下，我们在一座成为战场的老旧城废墟里相遇。她孤身一人，除了身上的名册和号码簿，她什么都没带。,想像してみてください。私たちは戦場と化した古びた都市の廃墟で出会いました。彼女は名簿と番号簿以外、何も持っていませんでした。,フロストノヴァ,True
name,就连她说的那些话，我也觉得不切实际到了可笑的地步。,霜星,0,,,,,365,就连她说的那些话，我也觉得不切实际到了可笑的地步。,彼女が語る言葉でさえも、私は現実離れしていて可笑しいくらいだと感じていました。,フロストノヴァ,True
name,她却对我们说，“和我一起来”。,霜星,0,,,,,366,她却对我们说，“和我一起来”。,それでも彼女は「私と一緒に来て」と私たちに言いました。,フロストノヴァ,True
name,她和我们一同战斗，她带着种种想法与力量，成为了我们的朋友。我们一同离开雪原，向着乌萨斯的城市走去。,霜星,0,,,,,367,她和我们一同战斗，她带着种种想法与力量，成为了我们的朋友。我们一同离开雪原，向着乌萨斯的城市走去。,彼女は私たちと共に戦い、様々な考えや力を持ち、友となってくれました。私たちは彼女と共に雪原を離れ、ウルサスの街へと向かいました。,フロストノヴァ,True
name,无论是她沉思之后吐出的词句，还是与我切磋时大剑的挥舞，她背负的力量相当诚挚，也足够厚重。,霜星,0,,,,,368,无论是她沉思之后吐出的词句，还是与我切磋时大剑的挥舞，她背负的力量相当诚挚，也足够厚重。,彼女が熟慮の末に紡ぐ言葉も、私と戦うときに大剣を振るう姿も、どちらも本当に真摯で、重みがありました。,フロストノヴァ,True
name,救治受伤的战士时，她在。向感染者讲述策略和她那些学说时，她在。而和乌萨斯剿灭小队作战时，她也依然在。,霜星,0,,,,,369,救治受伤的战士时，她在。向感染者讲述策略和她那些学说时，她在。而和乌萨斯剿灭小队作战时，她也依然在。,負傷した戦士を治療するときも、感染者に戦略や自身の理論を語る時も、彼女は常にそこにいました。ウルサスの掃討部隊と戦う際も彼女は共にいました。,フロストノヴァ,True
name,......我们甚至能和一些普通人一起进餐。她不在乎身份，她的眼神不会是假的。,霜星,0,,,,,370,......我们甚至能和一些普通人一起进餐。她不在乎身份，她的眼神不会是假的。,……私たちは普通の人たちとさえ食事を共にできました。彼女は身分を気にせず、その目は決して偽りには見えませんでした。,フロストノヴァ,True
name,我们的队伍在壮大，我们的友谊在增长。她联络的人，都是好手，也都是好人。,霜星,0,,,,,371,我们的队伍在壮大，我们的友谊在增长。她联络的人，都是好手，也都是好人。,私たちの隊伍は大きくなり、友情も深まりました。彼女が繋いだ人々はみな腕利きで、善良な人ばかりでした。,フロストノヴァ,True
name,那时，我把她当做自己的朋友。她默默地帮我做着这些糖，即使她手艺很差，做出来的品相也很烂。,霜星,0,,,,,372,那时，我把她当做自己的朋友。她默默地帮我做着这些糖，即使她手艺很差，做出来的品相也很烂。,その時、私は彼女を自分の友人だと思っていました。彼女は黙々と私のためにお菓子作りを手伝ってくれました。たとえ不器用で、出来栄えが悪くても。,フロストノヴァ,True
name,她吃下去的时候，表情也很古怪。她努力给了我一个笑容。,霜星,0,,,,,373,她吃下去的时候，表情也很古怪。她努力给了我一个笑容。,彼女がそれを食べる時、変な顔をしました。それでも一生懸命笑顔を向けてくれました。,フロストノヴァ,True
name,那个表情真的太奇怪了。她在强撑，我也知道，就连我也笑出了声。,霜星,0,,,,,374,那个表情真的太奇怪了。她在强撑，我也知道，就连我也笑出了声。,あの表情は本当に変でした。無理していたのが私にもわかって、私も思わず笑ってしまいました。,フロストノヴァ,True
name,现在一切都变了。,霜星,0,,,,,375,现在一切都变了。,今ではすべてが変わってしまいました。,フロストノヴァ,True
name,如你所见，切尔诺伯格毁在了天灾之中，多数普通人不是死了就是成了新的感染者。,霜星,0,,,,,376,如你所见，切尔诺伯格毁在了天灾之中，多数普通人不是死了就是成了新的感染者。,ご覧の通り、チェルノボーグは天災によって滅び、大勢の一般市民は命を落とすか、新たな感染者になってしまいました。,フロストノヴァ,True
name,在他们的眼睛里，我连一点活下去的欲望都看不见。,霜星,0,,,,,377,在他们的眼睛里，我连一点活下去的欲望都看不见。,彼らの目には、生きたいという意志さえ見受けられません。,フロストノヴァ,True
name,要是这就是她想要的，那么从一开始我们就不会跟随她。,霜星,0,,,,,378,要是这就是她想要的，那么从一开始我们就不会跟随她。,もしこれが彼女の望みだったのなら、最初から私たちは彼女に従わなかったでしょう。,フロストノヴァ,True
name,如果你不知道的话，告诉你一个秘密......,霜星,0,,,,,379,如果你不知道的话，告诉你一个秘密......,もしご存知ないのなら、一つ秘密をお教えしましょう……,フロストノヴァ,True
name,现在，她正筹备着夺取龙门。据说这回的结果会与切尔诺伯格有不同之处，感染者们将会得到自己的城市，而不是一座巨大的废墟。,霜星,0,,,,,380,现在，她正筹备着夺取龙门。据说这回的结果会与切尔诺伯格有不同之处，感染者们将会得到自己的城市，而不是一座巨大的废墟。,今、彼女は龍門の奪取を準備しているそうです。今回はチェルノボーグのようにはならず、感染者たちが自分たちの街を持てると言われています。廃墟ではなく。,フロストノヴァ,True
name,你会相信这样的人吗？,霜星,0,,,,,381,你会相信这样的人吗？,あなたはそんな人を信じますか？,フロストノヴァ,True
name,如果说这是一种演技，那这种演技会骗过这片大地上的任何一个人。,霜星,0,,,,,382,如果说这是一种演技，那这种演技会骗过这片大地上的任何一个人。,もしこれが演技だというなら、その演技はこの大地の誰も騙せてしまうほどでしょう。,フロストノヴァ,True
name,我有一个从来没离开过我脑海的想法。,霜星,0,,,,,383,我有一个从来没离开过我脑海的想法。,私には、ずっと頭から離れない考えがあります。,フロストノヴァ,True
name,“如果我与她正面对抗，我能有几分胜算？”,霜星,0,,,,,384,“如果我与她正面对抗，我能有几分胜算？”,「もし私が彼女と正面から対峙したら、どれだけ勝算があるだろう？」,フロストノヴァ,True
name,一旦我们决裂，一旦我发现她欺骗了感染者们，或是在暗地里设计对感染者不利的阴谋......,霜星,0,,,,,385,一旦我们决裂，一旦我发现她欺骗了感染者们，或是在暗地里设计对感染者不利的阴谋......,もし私たちが決裂し、彼女が感染者たちを裏切ったり、密かに不利な陰謀を企てていたと知ったら……,フロストノヴァ,True
name,我会与她战斗。她必须知道背叛的代价。,霜星,0,,,,,386,我会与她战斗。她必须知道背叛的代价。,私は彼女と戦います。裏切りの代償を彼女に分からせなければなりません。,フロストノヴァ,True
name,无数次和乌萨斯的死战洗濯了我的思绪，磨炼了我的能力。,霜星,0,,,,,387,无数次和乌萨斯的死战洗濯了我的思绪，磨炼了我的能力。,数え切れないほどウルサスとの死闘を経て、私の思考も腕も研ぎ澄まされました。,フロストノヴァ,True
name,我可以明确地说，即使我无法战胜她，也可以让死亡把她和我从大地上一并带走。,霜星,0,,,,,388,我可以明确地说，即使我无法战胜她，也可以让死亡把她和我从大地上一并带走。,はっきり言えます。たとえ私が彼女を倒せなくても、私と彼女を一緒にこの大地から消し去ることはできます。,フロストノヴァ,True
name,老顽固不会同意我的想法。他战斗了太久，他的垂老正驱使他走向一条只有牺牲的道路。,霜星,0,,,,,389,老顽固不会同意我的想法。他战斗了太久，他的垂老正驱使他走向一条只有牺牲的道路。,あの頑固者は私の考えに同意しないでしょう。彼は長年戦い続け、その老いが彼を犠牲だけの道へと向かわせています。,フロストノヴァ,True
decision,你不同意你父亲的做法。,,1,1,,,1,390,你不同意你父亲的做法。,あなたはお父さんのやり方に賛同していないのですね。,,True
predicate,,,0,,1,,,391,,,,True
name,他对敌人是坚强的，他对朋友是忠诚的。一旦他认为自己该去保护这些人，他就必须面对朋友身上的现实，这让他变得软弱。,霜星,0,,,,,392,他对敌人是坚强的，他对朋友是忠诚的。一旦他认为自己该去保护这些人，他就必须面对朋友身上的现实，这让他变得软弱。,彼は敵には強く、友には忠実です。しかし、一度自分が彼らを守るべきだと考えれば、友人たちの現実にも向き合わねばならず、それが彼を弱くさせます。,フロストノヴァ,True
name,一生都相信着别人的老头......这个老顽固从来不去考虑被人背叛之后该去怎么做。,霜星,0,,,,,393,一生都相信着别人的老头......这个老顽固从来不去考虑被人背叛之后该去怎么做。,一生他人を信じ続けてきたあの老人……あの頑固者は裏切られた後どうするかなんて決して考えませんでした。,フロストノヴァ,True
name,也许他是自己强撑着咽下了那些苦果。他一次次承担被背叛的痛苦，却什么也不说。,霜星,0,,,,,394,也许他是自己强撑着咽下了那些苦果。他一次次承担被背叛的痛苦，却什么也不说。,おそらく彼はそれを無理に飲み込んできたのでしょう。何度も裏切られる痛みを背負いながら、何も言いませんでした。,フロストノヴァ,True
name,无论是听说了整合运动的事迹加入的感染者，还是觉得自己的一切行为都可以被纵容的感染者。,霜星,0,,,,,395,无论是听说了整合运动的事迹加入的感染者，还是觉得自己的一切行为都可以被纵容的感染者。,リユニオンの逸話を聞いて加わった感染者も、自分の行動がすべて許されると考える感染者も。,フロストノヴァ,True
name,整合运动内部正在分化，而我们的领袖毫无作为，甚至默许这些行为的发生。,霜星,0,,,,,396,整合运动内部正在分化，而我们的领袖毫无作为，甚至默许这些行为的发生。,リユニオンの内部は分裂し、私たちのリーダーは何もせず、これらの行為を黙認しています。,フロストノヴァ,True
name,在龙门的事情结束以后，我一定会回切尔诺伯格。这一次，我必须面对她。,霜星,0,,,,,397,在龙门的事情结束以后，我一定会回切尔诺伯格。这一次，我必须面对她。,龍門の件が終わったら、必ずチェルノボーグに戻ります。今度こそ、彼女と向き合わなければなりません。,フロストノヴァ,True
name,因为我剩下的时间......也不多了。,霜星,0,,,,,398,因为我剩下的时间......也不多了。,私の残された時間も……もう長くはありませんから。,フロストノヴァ,True
name,......我答应兄弟们会给大家找一个家。在我倒下之前，我得兑现我的诺言。,霜星,0,,,,,399,......我答应兄弟们会给大家找一个家。在我倒下之前，我得兑现我的诺言。,……私は仲間たちに家を見つけると約束しました。倒れる前に、その約束を果たさねばなりません。,フロストノヴァ,True
decision,你为什么要把这些都告诉我？,,1,1,,,1,400,你为什么要把这些都告诉我？,なぜ私にこんなことを全部話すのですか？,,True
predicate,,,0,,1,,,401,,,,True
character,,char_1505_frstar_1#7,0,,,,,402,,,char_1505_frstar_1#7,True
name,因为你的眼神告诉了我，你并不是另一个刽子手。,霜星,0,,,,,403,因为你的眼神告诉了我，你并不是另一个刽子手。,あなたの目が教えてくれた。あなたはもう一人の死刑執行人ではないと。,霜星,True
decision,可能吧，又能怎么样呢？,,3,1,,,1;2;3,404,可能吧，又能怎么样呢？,そうかもしれませんが、それでどうなるのでしょうか？,,True
decision,......,,3,2,,,1;2;3,405,......,......,,True
decision,我也不清楚自己是不是。,,3,3,,,1;2;3,406,我也不清楚自己是不是。,私も自分がそうかどうか分かりません。,,True
predicate,,,0,,1;2;3,,,407,,,,True
character,,char_1505_frstar_1,0,,,,,408,,,char_1505_frstar_1,True
name,怀疑自己是最好的。只有这样，你才不会因为笃信着什么东西而一意孤行下去。,霜星,0,,,,,409,怀疑自己是最好的。只有这样，你才不会因为笃信着什么东西而一意孤行下去。,自分を疑うことが一番良いことです。そうすれば、何かを盲信して突き進むことはありません。,霜星,True
name,......你听到外面的声音了吗？,霜星,0,,,,,410,......你听到外面的声音了吗？,……外の音が聞こえましたか？,霜星,True
name,他们似乎在挖掘上面的废墟。,霜星,0,,,,,411,他们似乎在挖掘上面的废墟。,彼らが上の廃墟を掘っているようです。,霜星,True
name,我的身体也已经......,霜星,0,,,,,412,我的身体也已经......,私の体ももう……,霜星,True
name,好了......我的手指已经能动了。,霜星,0,,,,,413,好了......我的手指已经能动了。,もう大丈夫……指が動くようになりました。,霜星,True
name,谢谢你。,霜星,0,,,,,414,谢谢你。,ありがとうございます。,霜星,True
decision,怎么？,,3,1,,,1;2;3,415,怎么？,何ですか？,,True
decision,......,,3,2,,,1;2;3,416,......,......,,True
decision,我做了什么吗？,,3,3,,,1;2;3,417,我做了什么吗？,私は何かしましたか？,,True
predicate,,,0,,1;2;3,,,418,,,,True
name,谢谢你帮我消磨了这些时间。,霜星,0,,,,,419,谢谢你帮我消磨了这些时间。,この時間を一緒に過ごしてくれて、ありがとうございます。,霜星,True
name,博士，我想和你打一个赌。,霜星,0,,,,,420,博士，我想和你打一个赌。,ドクター、あなたと賭けをしたいと思います。,霜星,True
name,......,霜星,0,,,,,421,......,......,霜星,True
name,如果是你的小队先挖开了这里——,霜星,0,,,,,422,如果是你的小队先挖开了这里——,もしあなたたちのチームが先にここを掘り出したら――,霜星,True
name,我会在一瞬间杀死你们所有人。,霜星,0,,,,,423,我会在一瞬间杀死你们所有人。,私は一瞬で皆さん全員を殺します。,霜星,True
name,如果是我的兄弟姐妹们先挖开了，你的生命，就到此为止。,霜星,0,,,,,424,如果是我的兄弟姐妹们先挖开了，你的生命，就到此为止。,もし私の仲間たちが先に掘り出したら、あなたの命もここまでです。,霜星,True
name,要赌吗？,霜星,0,,,,,425,要赌吗？,賭けますか？,霜星,True
dialog,,,0,,,,,426,,,,True
blocker,,,0,,,,,427,,,,True
image,,,0,,,,,428,,,,True
