command,text_orig,name,option_number,option_value,references,focus,image,values,index,text,jp_text,jp_name,text_match
name,塔露拉主导了针对爱国者的阴谋......塔露拉是乌萨斯的间谍！,游击队战士,0,,,,,,456,塔露拉主导了针对爱国者的阴谋......塔露拉是乌萨斯的间谍！,タルラがパトリオットに対する陰謀を主導した……タルラはウルサスのスパイだ！,ゲリラ戦士,True
character,,char_1002_nsabr_2,0,,,,,,457,,,,False
name,谁会信你的鬼话！,整合运动成员,0,,,,,,458,谁会信你的鬼话！,誰がそんなデタラメを信じるか！,統合運動メンバー,True
character,,char_1011_wizard_1,0,,,1,,,459,,,,False
name,不......塔露拉很奇怪。她下达命令，不让我们维持城内的通讯......,整合运动术师,0,,,,,,460,不......塔露拉很奇怪。她下达命令，不让我们维持城内的通讯......,いや……タルラはおかしい。彼女は命令を出して、私たちに市内の通信を維持させなかった……,統合運動術師,True
character,,char_1011_wizard_1,0,,,2,,,461,,,,False
name,这也算证据吗！,整合运动成员,0,,,,,,462,这也算证据吗！,これが証拠だって言うのか！,統合運動メンバー,True
character,,char_1002_nsabr_1,0,,,,,,463,,,,False
name,我证明......我知道雇佣兵打算伏击游击队！我看到他们的计划......他们已经疯了！,整合运动成员,0,,,,,,464,我证明......我知道雇佣兵打算伏击游击队！我看到他们的计划......他们已经疯了！,証明する……私は傭兵たちがゲリラ隊を待ち伏せしようとしているのを知っている！彼らの計画を見た……彼らはもう狂っている！,統合運動メンバー,True
character,,avg_npc_053,0,,,,,,465,,,,False
name,你——,萨卡兹雇佣兵,0,,,,,,466,你——,お前――,サルカズ傭兵,True
character,,avg_npc_058,0,,,,,,467,,,,False
name,住手！想保命，就别和我们敌对。或者，我们会把你们碾碎！,游击队战士,0,,,,,,468,住手！想保命，就别和我们敌对。或者，我们会把你们碾碎！,やめろ！命が惜しければ、俺たちに敵対するな。そうしなければ、お前たちを粉砕するぞ！,ゲリラ戦士,True
name,我们盾......会为了感染者，和所有敌人战斗到最后！即使敌人是塔露拉也无所谓！,游击队战士,0,,,,,,469,我们盾......会为了感染者，和所有敌人战斗到最后！即使敌人是塔露拉也无所谓！,俺たちシールドは……感染者のために、すべての敵と最後まで戦う！たとえ敵がタルラでも構わない！,ゲリラ戦士,True
camerashake,,,0,,,,,,470,,,,False
name,为了爱国者！,游击队战士,0,,,,,,471,为了爱国者！,パトリオットのために！,ゲリラ戦士,True
character,,avg_npc_059,0,,,,,,472,,,,False
camerashake,,,0,,,,,,473,,,,False
name,为了爱国者！,罗德岛近卫干员？,0,,,,,,474,为了爱国者！,パトリオットのために！,ロドス近衛オペレーター？,True
dialog,,,0,,,,,,475,,,,False
character,,,0,,,,,,476,,,,False
blocker,,,0,,,,,,477,,,,False
background,,,0,,,,bg_perimeter,,478,,,,False
blocker,,,0,,,,,,479,,,,False
character,,avg_npc_016,0,,,2,,,480,,,,False
name,似乎情况变得不太对。你们快走吧。,萨卡兹战士,0,,,,,,481,似乎情况变得不太对。你们快走吧。,状況がちょっとおかしくなってきたようだ。君たちは早く行った方がいい。,サルカズ戦士,True
character,,avg_npc_016,0,,,1,,,482,,,,False
name,你们呢？,幻影弩手,0,,,,,,483,你们呢？,君たちは？,ファントムアーチャー,True
character,,avg_npc_016,0,,,2,,,484,,,,False
name,我们雇佣兵也有不同的喜好。我的确对塔露拉的阴谋没什么兴趣。加油，好好活。,萨卡兹战士,0,,,,,,485,我们雇佣兵也有不同的喜好。我的确对塔露拉的阴谋没什么兴趣。加油，好好活。,俺たち傭兵にもいろいろ好みがある。俺はタルラの陰謀なんて興味ない。頑張れ、しっかり生きろよ。,サルカズ戦士,True
character,,avg_npc_058,0,,,,,,486,,,,False
name,为了感染者的未来！,游击队战士,0,,,,,,487,为了感染者的未来！,感染者たちの未来のために！,ゲリラ戦士,True
character,,avg_npc_016,0,,,,,,488,,,,False
name,为了......,幻影弩手,0,,,,,,489,为了......,……のために……,ファントムアーチャー,True
name,......浮士德队长！,幻影弩手,0,,,,,,490,......浮士德队长！,……フスティ隊長！,ファントムアーチャー,True
camerashake,,,0,,,,,,491,,,,False
name,为了所有被塔露拉背叛的同胞！为了浮士德！,幻影弩手,0,,,,,,492,为了所有被塔露拉背叛的同胞！为了浮士德！,タルラに裏切られたすべての仲間たちのために！フスティのために！,ファントムアーチャー,True
dialog,,,0,,,,,,493,,,,False
character,,,0,,,,,,494,,,,False
blocker,,,0,,,,,,495,,,,False
,爱国者死了！爱国者死了！爱国者因为塔露拉的诡计，被她害死了！塔露拉背叛了我们！,,0,,,,,,496,爱国者死了！爱国者死了！爱国者因为塔露拉的诡计，被她害死了！塔露拉背叛了我们！,パトリオットが死んだ！パトリオットが死んだ！パトリオットはタルラの策略で殺されたんだ！タルラは私たちを裏切った！,,True
dialog,,,0,,,,,,497,,,,False
delay,,,0,,,,,,498,,,,False
,可杀他的不是外人吗？我看见有别的人杀了他，不是塔露拉！,,0,,,,,,499,可杀他的不是外人吗？我看见有别的人杀了他，不是塔露拉！,でも彼を殺したのは外部の人間じゃないのか？俺は他の誰かが彼を殺すのを見たんだ、タルラじゃない！,,True
dialog,,,0,,,,,,500,,,,False
delay,,,0,,,,,,501,,,,False
,是爱国者和乌萨斯的军队勾结，想要害领袖！睁大眼看清楚，爱国者才是叛徒！！,,0,,,,,,502,是爱国者和乌萨斯的军队勾结，想要害领袖！睁大眼看清楚，爱国者才是叛徒！！,パトリオットがウルサスの軍隊と結託して、リーダーを害そうとしたんだ！よく見ろ、パトリオットこそが裏切り者だ！！,,True
dialog,,,0,,,,,,503,,,,False
delay,,,0,,,,,,504,,,,False
,......,,0,,,,,,505,......,……,,True
stopmusic,,,0,,,,,,506,,,,False
dialog,,,0,,,,,,507,,,,False
background,,,0,,,,bg_chercen_2,,508,,,,False
blocker,,,0,,,,,,509,,,,False
character,,char_003_kalts_1,0,,,,,,510,,,,False
delay,,,0,,,,,,511,,,,False
playmusic,,,0,,,,,,512,,,,False
name,......,凯尔希,0,,,,,,513,......,……,ケルシー,True
name,爱国者势必预见到了这一切。,凯尔希,0,,,,,,514,爱国者势必预见到了这一切。,パトリオットはきっとこのすべてを予見していた。,ケルシー,True
name,只是他曾徒劳地对抗过风暴。就连盾也选了爱国者他最崇高的理念，而不是他合作的方针。,凯尔希,0,,,,,,515,只是他曾徒劳地对抗过风暴。就连盾也选了爱国者他最崇高的理念，而不是他合作的方针。,彼は無駄に嵐に抗っていた。シールドでさえ、彼の協力方針ではなく、パトリオットが掲げた最も崇高な理念を選んだ。,ケルシー,True
name,在这之后，核心城应该会陷入一片混乱。整合运动不复存焉。,凯尔希,0,,,,,,516,在这之后，核心城应该会陷入一片混乱。整合运动不复存焉。,これから、コアシティはきっと大混乱に陥るだろう。統合運動はもう二度と元には戻らない。,ケルシー,True
name,迷迭香，这是你想要的复仇吗？,凯尔希,0,,,,,,517,迷迭香，这是你想要的复仇吗？,ミント、これが君の望んだ復讐なのか？,ケルシー,True
character,,avg_npc_042,0,,,,,,518,,,,False
name,......,迷迭香,0,,,,,,519,......,……,ミント,True
name,不。不是这样。这不是。我还没看到目标。不......,迷迭香,0,,,,,,520,不。不是这样。这不是。我还没看到目标。不......,違います。そうではありません。これは違います。私はまだ目標を見ていません。いいえ……,ミント,True
character,,char_003_kalts_1,0,,,,,,521,,,,False
name,不管你会面对谁，结果都只是相似的。,凯尔希,0,,,,,,522,不管你会面对谁，结果都只是相似的。,君が誰に向き合うことになっても、結果は結局同じようなものだ。,ケルシー,True
name,整合运动只是个符号。无论谁被夹在其中，做了什么......他们都不是某个个体。他们依然是整合运动这符号的一部分。,凯尔希,0,,,,,,523,整合运动只是个符号。无论谁被夹在其中，做了什么......他们都不是某个个体。他们依然是整合运动这符号的一部分。,統合運動はただの象徴に過ぎない。その中で誰が何をしようと……彼らは個人ではない。彼らは依然として統合運動という象徴の一部だ。,ケルシー,True
name,复仇，就会走到这一步。我们无法分辨他们的面孔，我们只有消灭这个符号本身。,凯尔希,0,,,,,,524,复仇，就会走到这一步。我们无法分辨他们的面孔，我们只有消灭这个符号本身。,復讐とは、最終的にこうなる。彼らの顔を見分けることはできず、この象徴そのものを消すしかない。,ケルシー,True
name,迷迭香，你可以继续去做。但是......这场报复，你觉得有收获吗？,凯尔希,0,,,,,,525,迷迭香，你可以继续去做。但是......这场报复，你觉得有收获吗？,ミント、君は続けてもいい。しかし……この復讐で何か得られると思うのか？,ケルシー,True
character,,avg_npc_042,0,,,,,,526,,,,False
name,凯尔希......,迷迭香,0,,,,,,527,凯尔希......,ケルシー……,ミント,True
name,我真的做错了？,迷迭香,0,,,,,,528,我真的做错了？,私は本当に間違っていたのでしょうか？,ミント,True
name,我......但......,迷迭香,0,,,,,,529,我......但......,私は……でも……,ミント,True
character,,char_003_kalts_1,0,,,,,,530,,,,False
name,给你一个确定的答案并不负责。,凯尔希,0,,,,,,531,给你一个确定的答案并不负责。,君に確かな答えを与えるのは無責任だ。,ケルシー,True
name,你该认同的事物，只有你自己有能力去追寻。迷迭香，要回答这个问题的人可能并不是我。,凯尔希,0,,,,,,532,你该认同的事物，只有你自己有能力去追寻。迷迭香，要回答这个问题的人可能并不是我。,君が納得できるものは、君自身だけが探し求めることができる。ミント、この問いに答えるべき人は、私ではないかもしれない。,ケルシー,True
name,愤怒盘踞在我们的身体里，我们是否要放纵自己，让它流泻，凝结成仇恨？,凯尔希,0,,,,,,533,愤怒盘踞在我们的身体里，我们是否要放纵自己，让它流泻，凝结成仇恨？,怒りが私たちの中に巣食っている。その怒りをただ解き放ち、憎しみに変えてしまうべきだろうか？,ケルシー,True
name,还是说，我们能让它变成更高昂的尺子，衡量我们之后一切行为，照亮我们的理智？,凯尔希,0,,,,,,534,还是说，我们能让它变成更高昂的尺子，衡量我们之后一切行为，照亮我们的理智？,それとも、それをもっと崇高な物差しとして、私たちの全ての行動を測り、理性を照らす光とすることができるだろうか？,ケルシー,True
name,你是想分辨对错，还是想理解所有事情背后的成因？,凯尔希,0,,,,,,535,你是想分辨对错，还是想理解所有事情背后的成因？,君は善悪を区別したいのか、それとも全ての事象の背後にある原因を理解したいのか？,ケルシー,True
name,我们干员的生死，让你动摇的情景......以及我们因此感到种种情绪的理由。,凯尔希,0,,,,,,536,我们干员的生死，让你动摇的情景......以及我们因此感到种种情绪的理由。,私たちオペレーターの生死が君を揺るがす場面……そしてそのために私たちが様々な感情を抱く理由。,ケルシー,True
name,甚至是为什么总有些事情，迷迭香，即使你的心智将它们抹去，它们却依然在你的生命里残留......,凯尔希,0,,,,,,537,甚至是为什么总有些事情，迷迭香，即使你的心智将它们抹去，它们却依然在你的生命里残留......,さらには、なぜいつも何かが、ミント、君が心で消し去っても、それが君の人生に残り続けるのか……,ケルシー,True
name,也许我们的生命并无太多对错。去掉所有的符号，我们的生命才有自己的价值。,凯尔希,0,,,,,,538,也许我们的生命并无太多对错。去掉所有的符号，我们的生命才有自己的价值。,私たちの人生には、それほど多くの善悪はないのかもしれない。全ての象徴を取り払った時にこそ、私たちの命は本来の価値を持つのだ。,ケルシー,True
character,,avg_npc_042,0,,,,,,539,,,,False
name,——,迷迭香,0,,,,,,540,——,――,ミント,True
name,凯尔希。,迷迭香,0,,,,,,541,凯尔希。,ケルシー。,ミント,True
character,,char_003_kalts_1,0,,,,,,542,,,,False
name,我在听。,凯尔希,0,,,,,,543,我在听。,聞いている。,ケルシー,True
character,,avg_npc_042,0,,,,,,544,,,,False
name,我想知道原因。,迷迭香,0,,,,,,545,我想知道原因。,私は理由を知りたいのです。,ミント,True
dialog,,,0,,,,,,546,,,,False
character,,,0,,,,,,547,,,,False
blocker,,,0,,,,,,548,,,,False
background,,,0,,,,bg_chercen_2,,549,,,,False
blocker,,,0,,,,,,550,,,,False
character,,char_002_amiya_1#4,0,,,,,,551,,,,False
name,博士。 之后我们就要兵分两路了。,阿米娅,0,,,,,,552,博士。 之后我们就要兵分两路了。,ドクター。 この後、私たちは二手に分かれます。,アーミヤ,True
name,我和迷迭香会前往指挥塔。另一方面，凯尔希医生会带你前往核心城指挥塔地下的能源区。,阿米娅,0,,,,,,553,我和迷迭香会前往指挥塔。另一方面，凯尔希医生会带你前往核心城指挥塔地下的能源区。,私とローズマリーは指揮タワーに向かいます。一方で、ケルシー・ドクターはあなたを連れてコアシティ指揮タワーの地下エネルギー区画へ向かいます。,アーミヤ,True
decision,要有段时间不能见面了？,,1,1,,,,1,554,要有段时间不能见面了？,しばらく会えなくなるのか？,null,True
predicate,,,0,,1,,,,555,,,,False
character,,char_002_amiya_1,0,,,,,,556,,,,False
name,也就几个小时，不是吗？,阿米娅,0,,,,,,557,也就几个小时，不是吗？,数時間だけですよね？,アーミヤ,True
name,而且，博士......,阿米娅,0,,,,,,558,而且，博士......,そして、ドクター……,アーミヤ,True
character,,char_002_amiya_1#3,0,,,,,,559,,,,False
name,即使我不在你身边，我也会知道，在这片大地上，有博士这样一个人......和我一起奋战。,阿米娅,0,,,,,,560,即使我不在你身边，我也会知道，在这片大地上，有博士这样一个人......和我一起奋战。,たとえ私がそばにいなくても、私は知っています。この大地にはドクターのような方がいて……私と一緒に戦ってくださるのだと。,アーミヤ,True
name,在某处我看不见的地方，我们为了同样的目标战斗着。,阿米娅,0,,,,,,561,在某处我看不见的地方，我们为了同样的目标战斗着。,どこか私の見えない場所で、私たちは同じ目標のために戦っています。,アーミヤ,True
name,我已经很满足了。嗯。,阿米娅,0,,,,,,562,我已经很满足了。嗯。,私はもうとても満足しています。はい。,アーミヤ,True
decision,行动结束见！,,3,1,,,,1;2;3,563,行动结束见！,作戦終了後に会おう！,null,True
decision,再见。,,3,2,,,,1;2;3,564,再见。,さようなら。,null,True
decision,等会儿见，阿米娅。,,3,3,,,,1;2;3,565,等会儿见，阿米娅。,後で会おう、アーミヤ。,null,True
predicate,,,0,,1;2;3,,,,566,,,,False
character,,char_002_amiya_1#3,0,,,,,,567,,,,False
name,嗯。,阿米娅,0,,,,,,568,嗯。,はい。,アーミヤ,True
name,陈长官可能已经在指挥塔附近了。她的脚程一直比我们快，我们也得加快速度了。,阿米娅,0,,,,,,569,陈长官可能已经在指挥塔附近了。她的脚程一直比我们快，我们也得加快速度了。,チェン長官はもう指揮タワーの近くにいるかもしれません。彼女はいつも私たちより速いので、私たちも急ぎましょう。,アーミヤ,True
name,博士......千万要注意安全。,阿米娅,0,,,,,,570,博士......千万要注意安全。,ドクター……くれぐれもお気をつけください。,アーミヤ,True
name,只有我们都能安全回到罗德岛，我们的工作才有意义。,阿米娅,0,,,,,,571,只有我们都能安全回到罗德岛，我们的工作才有意义。,私たちが全員無事にロドスに帰れることこそが、私たちの仕事の意味になります。,アーミヤ,True
name,一定要注意！,阿米娅,0,,,,,,572,一定要注意！,本当にお気をつけてください！,アーミヤ,True
decision,你也是。,,1,1,,,,1,573,你也是。,あなたもね。,null,True
predicate,,,0,,1,,,,574,,,,False
stopmusic,,,0,,,,,,575,,,,False
dialog,,,0,,,,,,576,,,,False
character,,,0,,,,,,577,,,,False
blocker,,,0,,,,,,578,,,,False
background,,,0,,,,bg_indoor_1,,579,,,,False
playsound,,,0,,,,,,580,,,,False
blocker,,,0,,,,,,581,,,,False
,切尔诺伯格核心能源区,,0,,,,,,582,切尔诺伯格核心能源区,チェルノボーグ・コアエネルギー区,null,True
,3:00 p.m.,,0,,,,,,583,3:00 p.m.,午後3時,null,True
dialog,,,0,,,,,,584,,,,False
decision,为什么把我分到你这组？,,1,1,,,,1,585,为什么把我分到你这组？,なぜ私をあなたのグループに？,null,True
predicate,,,0,,1,,,,586,,,,False
character,,char_003_kalts_1,0,,,,,,587,,,,False
delay,,,0,,,,,,588,,,,False
playsound,,,0,,,,,,589,,,,False
name,在核心城指挥塔，斩首小队会遭到整合运动全方位的攻击。那样的战场不是你可以现场参与的。,凯尔希,0,,,,,,590,在核心城指挥塔，斩首小队会遭到整合运动全方位的攻击。那样的战场不是你可以现场参与的。,コアシティ指揮タワーでは、斬首部隊がレユニオンの全方位攻撃を受ける。あのような戦場は君が現場で参加できる場所ではない。,ケルシー,True
name,在与游击队作战时，我们还可以通过撤退重整队形。但在指挥塔，他们连一丝喘息的机会都没有。,凯尔希,0,,,,,,591,在与游击队作战时，我们还可以通过撤退重整队形。但在指挥塔，他们连一丝喘息的机会都没有。,遊撃隊と戦う時はまだ撤退して隊形を立て直すことができる。しかし指揮タワーでは、彼らに一瞬の猶予もない。,ケルシー,True
name,这场战斗有着明确的目标，阿米娅和迷迭香的小队不能再分心。,凯尔希,0,,,,,,592,这场战斗有着明确的目标，阿米娅和迷迭香的小队不能再分心。,この戦いには明確な目標がある。アーミヤとローズマリーの部隊はもう集中力を切らせるわけにはいかない。,ケルシー,True
name,你和我一起会很安全。,凯尔希,0,,,,,,593,你和我一起会很安全。,君は私と一緒にいれば安全だ。,ケルシー,True
decision,我觉得你很危险。,,3,1,,,,1;2;3,594,我觉得你很危险。,あなたの方が危険に見える。,null,True
decision,......,,3,2,,,,1;2;3,595,......,......,null,True
decision,你不和阿米娅一起？,,3,3,,,,1;2;3,596,你不和阿米娅一起？,アーミヤと一緒じゃないのか？,null,True
predicate,,,0,,1;2;3,,,,597,,,,False
name,我们肩负着只有我们才能履行的责任。,凯尔希,0,,,,,,598,我们肩负着只有我们才能履行的责任。,我々には我々だけが果たせる責任がある。,ケルシー,True
name,深入石棺后，我们的通讯状况将进一步恶化。,凯尔希,0,,,,,,599,深入石棺后，我们的通讯状况将进一步恶化。,棺の奥深くに進めば進むほど、通信状況はさらに悪化する。,ケルシー,True
name,到那时，我们就是真正的孤军奋战了。,凯尔希,0,,,,,,600,到那时，我们就是真正的孤军奋战了。,その時には、我々は本当に孤立して戦うことになる。,ケルシー,True
name,等等......,凯尔希,0,,,,,,601,等等......,待て……,ケルシー,True
name,博士，请你先躲一小会儿。,凯尔希,0,,,,,,602,博士，请你先躲一小会儿。,ドクター、少しの間隠れていてくれ。,ケルシー,True
decision,为什么？,,1,1,,,,1,603,为什么？,なぜ？,null,True
predicate,,,0,,1,,,,604,,,,False
name,......如果你不愿意，或者闷得慌，我也不会拦着你。,凯尔希,0,,,,,,605,......如果你不愿意，或者闷得慌，我也不会拦着你。,……君が嫌なら、あるいは退屈なら、止めはしない。,ケルシー,True
playmusic,,,0,,,,,,606,,,,False
dialog,,,0,,,,,,607,,,,False
character,,,0,,,,,,608,,,,False
delay,,,0,,,,,,609,,,,False
playsound,,,0,,,,,,610,,,,False
character,,avg_npc_046#2,0,,,,,,611,,,,False
delay,,,0,,,,,,612,,,,False
name,啊，咳咳.....,W,0,,,,,,613,啊，咳咳.....,ああ、ゴホゴホ……,W,True
name,这是哪？怎么炸进来......是这？,W,0,,,,,,614,这是哪？怎么炸进来......是这？,ここはどこだ？どうやって爆破して入った……ここか？,W,True
name,嗯？你是......,W,0,,,,,,615,嗯？你是......,ん？お前は……,W,True
name,......罗德岛吗。我运气还真挺不好啊......,W,0,,,,,,616,......罗德岛吗。我运气还真挺不好啊......,……ロドスか。私は本当に運が悪いな……,W,True
name,嗯？！,W,0,,,,,,617,嗯？！,ん？！,W,True
name,......真是意外的重逢呀，凯尔希。,W,0,,,,,,618,......真是意外的重逢呀，凯尔希。,……まさかの再会だな、ケルシー。,W,True
character,,avg_npc_046#2,0,,,2,,,619,,,,False
name,——你的伤很重。,凯尔希,0,,,,,,620,——你的伤很重。,――君は重傷だ。,ケルシー,True
name,你现在的名字是什么，W？,凯尔希,0,,,,,,621,你现在的名字是什么，W？,今の名はなんだ、W？,ケルシー,True
character,,avg_npc_046#2,0,,,1,,,622,,,,False
name,还是W。这次我还没来得及改名字。,W,0,,,,,,623,还是W。这次我还没来得及改名字。,まだWだ。今回は名前を変える暇がなかった。,W,True
name,等等，你这么直愣愣地出现在这种地方？难道说......,W,0,,,,,,624,等等，你这么直愣愣地出现在这种地方？难道说......,待て、お前がこんな場所に現れるとは……まさか……,W,True
name,老爷子，走了？,W,0,,,,,,625,老爷子，走了？,あのじいさん、いなくなったか？,W,True
character,,avg_npc_046#2,0,,,2,,,626,,,,False
name,是。,凯尔希,0,,,,,,627,是。,ああ。,ケルシー,True
character,,avg_npc_046#2,0,,,1,,,628,,,,False
name,他死了？他怎么会死？,W,0,,,,,,629,他死了？他怎么会死？,彼が死んだ？どうして死ぬんだ？,W,True
name,但是......也是。他根本活不下来。老爷子一不会投降，二不可能让路。,W,0,,,,,,630,但是......也是。他根本活不下来。老爷子一不会投降，二不可能让路。,でも……そうか。あのじいさんは絶対生き残れない。降伏しないし、道も譲らなかった。,W,True
character,,avg_npc_046#2,0,,,2,,,631,,,,False
name,听上去，你有些沮丧。,凯尔希,0,,,,,,632,听上去，你有些沮丧。,君は少し落ち込んでいるように聞こえるな。,ケルシー,True
character,,avg_npc_046#2,0,,,,,,633,,,,False
name,是啊。,W,0,,,,,,634,是啊。,そうだな。,W,True
name,在这整个整合运动里，唯一能让我多看一两眼的，也就只有那个老头了。,W,0,,,,,,635,在这整个整合运动里，唯一能让我多看一两眼的，也就只有那个老头了。,この整合運動の中で、俺が少しでも目をかけていたのは、あのじいさんだけだった。,W,True
name,理想主义者的末日......就是今天吧。,W,0,,,,,,636,理想主义者的末日......就是今天吧。,理想主義者の終末……それが今日なのかもな。,W,True
decision,他死得伟大！,,3,1,,,,1;2;3,637,他死得伟大！,彼は偉大に死んだ！,,True
decision,你根本不懂。,,3,2,,,,1;2;3,638,你根本不懂。,あなたには全くわからない。,,True
decision,你是认真的？,,3,3,,,,1;2;3,639,你是认真的？,本気なのか？,,True
predicate,,,0,,1;2;3,,,,640,,,,False
decision,他在我们面前停止了呼吸。,,1,1,,,,1,641,他在我们面前停止了呼吸。,彼は私たちの目の前で息を引き取った。,,True
predicate,,,0,,1,,,,642,,,,False
character,,avg_npc_046#4,0,,,1,,,643,,,,False
name,——,W,0,,,,,,644,——,——,W,True
name,凯尔希？解释一下。,W,0,,,,,,645,凯尔希？解释一下。,ケルシー？説明してくれ。,W,True
character,,avg_npc_046#4,0,,,2,,,646,,,,False
name,有什么是我需要解释的？,凯尔希,0,,,,,,647,有什么是我需要解释的？,何か私が説明しなければならないことがありますか？,ケルシー,True
character,,avg_npc_046#4,0,,,1,,,648,,,,False
name,你问我？你居然问我？你怎么还敢摆出装聋作哑，视而不见，一副无所谓的样子？,W,0,,,,,,649,你问我？你居然问我？你怎么还敢摆出装聋作哑，视而不见，一副无所谓的样子？,俺に聞くのか？おいおい、本当に俺に聞くのか？よくもまあ、とぼけたふりをして、聞こえないふりして、平然としていられるな。,W,True
dialog,,,0,,,,,,650,,,,False
character,,avg_npc_046#4,0,,,,,,651,,,,False
blocker,,,0,,,,,,652,,,,False
,萨卡兹女人用你从没见过的眼神看着你。,,0,,,,,,653,萨卡兹女人用你从没见过的眼神看着你。,サルカズの女は、あなたが見たこともないような目つきであなたを見つめている。,,True
,她在对凯尔希医生说话，眼神却没从你身上挪开。,,0,,,,,,654,她在对凯尔希医生说话，眼神却没从你身上挪开。,彼女はケルシー医師に話しかけているが、視線はあなたから外していない。,,True
dialog,,,0,,,,,,655,,,,False
blocker,,,0,,,,,,656,,,,False
character,,avg_npc_046#4,0,,,,,,657,,,,False
name,凯尔希，你和博士一起行动？,W,0,,,,,,658,凯尔希，你和博士一起行动？,ケルシー、お前、ドクターと一緒に行動してるのか？,W,True
name,你？和博士？一起行动？！,W,0,,,,,,659,你？和博士？一起行动？！,お前が？ドクターと？一緒に行動してるだと？！,W,True
character,,avg_npc_046#4,0,,,2,,,660,,,,False
name,这很有问题吗，W？,凯尔希,0,,,,,,661,这很有问题吗，W？,それはそんなに問題がありますか、Wさん？,ケルシー,True
character,,avg_npc_046#3,0,,,1,,,662,,,,False
name,如果你不是像这个混蛋一样表面上装成一副什么都不记得的样子，当然，也可能是真的，但无所谓......,W,0,,,,,,663,如果你不是像这个混蛋一样表面上装成一副什么都不记得的样子，当然，也可能是真的，但无所谓......,もしも、お前がこいつみたいに、何も覚えていないふりしてるんじゃなくて……まあ、それが本当かもしれないが、どうでもいい……,W,True
name,如果不是，那你的脑细胞肯定被你那些诡异的实验烧了个干干净净。,W,0,,,,,,664,如果不是，那你的脑细胞肯定被你那些诡异的实验烧了个干干净净。,そうじゃないなら、お前の脳細胞は例の奇妙な実験で完全に焼かれてるだろうな。,W,True
name,靠。如果不是我疯了，就是你疯了。不，就算我一直是疯着的，也不代表你没疯。,W,0,,,,,,665,靠。如果不是我疯了，就是你疯了。不，就算我一直是疯着的，也不代表你没疯。,チクショウ……もし俺が狂ってるんじゃなければ、お前が狂ってる。いや、俺がずっと狂っていたとしても、お前が狂ってないとは言えないぞ。,W,True
character,,avg_npc_046#3,0,,,2,,,666,,,,False
name,你很清醒，W。闲聊可以另外挑个时间。,凯尔希,0,,,,,,667,你很清醒，W。闲聊可以另外挑个时间。,あなたはとても冷静ですよ、Wさん。雑談はまた今度にいたしましょう。,ケルシー,True
character,,avg_npc_046#2,0,,,1,,,668,,,,False
name,我不想。怎么回事？现在我只是看着你而已。我竟然想吐。,W,0,,,,,,669,我不想。怎么回事？现在我只是看着你而已。我竟然想吐。,いやだ。なんだこれは？今はただお前を見ているだけなのに、吐き気がするくらいだ。,W,True
name,但哪怕我正强忍着不让自己吐出来，我却还是想笑。,W,0,,,,,,670,但哪怕我正强忍着不让自己吐出来，我却还是想笑。,だが、吐き気を必死に我慢しているのに、笑いたくなってくる。,W,True
name,凯尔希，你终于也疯了。你想驯化巴别塔的恶灵？,W,0,,,,,,671,凯尔希，你终于也疯了。你想驯化巴别塔的恶灵？,ケルシー、お前もとうとう狂ったな。バベルの悪霊を飼いならすつもりか？,W,True
character,,avg_npc_046#2,0,,,2,,,672,,,,False
name,它不能证明自己还有记忆。我们依然是合作状态。,凯尔希,0,,,,,,673,它不能证明自己还有记忆。我们依然是合作状态。,ドクターが記憶を持っている証拠はございません。私たちは依然として協力関係にございます。,ケルシー,True
character,,avg_npc_046#3,0,,,1,,,674,,,,False
name,这个人所谓的失忆，你该怎么保证不是又一种演技？,W,0,,,,,,675,这个人所谓的失忆，你该怎么保证不是又一种演技？,こいつの言う『記憶喪失』がただの芝居だって、どうやって保証する？,W,True
name,它可是骗了所有人。没错，所有人。不管你想不想承认，你也一样被它骗了......我看到结果的就是这样。,W,0,,,,,,676,它可是骗了所有人。没错，所有人。不管你想不想承认，你也一样被它骗了......我看到结果的就是这样。,ドクターは全員を騙したんだ。ああ、全員をな。お前が認める気があろうとなかろうと、お前も騙された――俺から見れば、それが答えだ。,W,True
name,凯尔希，你是个怪物吧？头脑清晰到每条脑沟都在发光的怪物。,W,0,,,,,,677,凯尔希，你是个怪物吧？头脑清晰到每条脑沟都在发光的怪物。,ケルシー、お前は怪物だろ？脳のしわ一つ一つが光ってるような怪物だ。,W,True
name,身边的另一只怪物会造成什么样的后果，作为一个怪物的你应该比我还清楚。,W,0,,,,,,678,身边的另一只怪物会造成什么样的后果，作为一个怪物的你应该比我还清楚。,もう一人の怪物が側にいることでどうなるか、お前なら、俺よりもよく分かっているはずだ。,W,True
character,,avg_npc_046#3,0,,,2,,,679,,,,False
name,那么这片大地上可以被称作是怪物的生物也太多了。过多使用一个意象会使人失去新鲜感。,凯尔希,0,,,,,,680,那么这片大地上可以被称作是怪物的生物也太多了。过多使用一个意象会使人失去新鲜感。,それでしたら、この大地に“怪物”と呼ばれる生き物が多すぎますね。同じ表現の使いすぎは、感覚を鈍らせますよ。,ケルシー,True
character,,avg_npc_046#3,0,,,1,,,681,,,,False
name,或者，你的确是疯了，那另当别论。,W,0,,,,,,682,或者，你的确是疯了，那另当别论。,あるいは、お前が本当に狂ってるなら、それは別の話だ。,W,True
dialog,,,0,,,,,,683,,,,False
character,,,0,,,,,,684,,,,False
