command,text_orig,key,is_skippable,fit_mode,a,r,g,b,fadetime,block,image,screenadapt,effect,amount,keep,volume,time,slot ,duration,isblock,name,end,layer,id,x,y,alignment,size,delay,width,xstrength,ystrength,vibrato,randomness,fadeout,loop,channel,options,values,references,slot,posfrom,posto,afrom,ato,intro,focus,xScale,yScale,xFrom,xTo,xScaleFrom,yScaleFrom,xScaleTo,yScaleTo,imagegroup,solidwidth,solidheight,duration ,ease,type,from,to,style,sfrom,sto,sduration,option_number,index,text,jp_text,jp_name,text_match
playsound,,$d_gen_explo_n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,241,,,,False
blocker,,,,,0,255,255,255,0,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,242,,,,False
blocker,,,,,1,255,255,255,0.05,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,243,,,,False
blocker,,,,,0,255,255,255,0.05,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,244,,,,False
blocker,,,,,1,255,255,255,0.05,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,245,,,,False
blocker,,,,,0,255,255,255,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,246,,,,False
blocker,,,,,0,0,0,0,0,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,247,,,,False
effect,,,,,,,,,,,,,,,,,,,,,$e_sand_transition,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,248,,,,False
playsound,,$d_avg_sand_lp,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,true,sa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,249,,,,False
delay,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,250,,,,False
background,,,,,,,,,,,60_g13_rhodesdeck_origin,coverall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,251,,,,False
stopsound,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,sa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,252,,,,False
delay,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,253,,,,False
decision,我们......打败她了吗？,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我们......打败她了吗？,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,254,我们......打败她了吗？,私たち……彼女を倒したの？,,True
predicate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,255,,,,False
charslot,,,,,,,,,,,,,,,,,,"m"", name = ""avg_003_kalts_1#3$1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,256,,,,False
name,......,,,,,,,,,,,,,,,,,,,,凯尔希,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,257,......,……,ケルシー,True
charslot,,,,,,,,,,,,,,,,,,"m"", name = ""avg_1037_amiya3_1#1$3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,258,,,,False
name,我感受不到......任何生命的迹象，感受不到任何情绪......,,,,,,,,,,,,,,,,,,,,阿米娅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,259,我感受不到......任何生命的迹象，感受不到任何情绪......,……命の気配も、感情も、何も感じられません……,アーミヤ,True
name,或许......,,,,,,,,,,,,,,,,,,,,阿米娅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,260,或许......,もしかして……,アーミヤ,True
name,玩闹可以到此为止吗？,,,,,,,,,,,,,,,,,,,,？？？,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,261,玩闹可以到此为止吗？,ふざけ合うのはもう終わりですか？,？？？,True
playmusic,,$m_act1mainss_bat1_loop,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$m_act1mainss_bat1_intro,,,,,,,,,,,,,,,,,,,,,,0,262,,,,False
playsound,,$d_avg_drkcludsthdr,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,true,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,263,,,,False
soundvolume,,,,,,,,,2,,,,,,,1,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,264,,,,False
playsound,,$d_gen_walk_n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,265,,,,False
charslot,,,,,,,,,,,,,,,,,,"m"", name = ""avg_npc_1718_1#1$1",1.5,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,266,,,,False
delay,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,267,,,,False
charslot,,,,,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,,,,,,,,,,,,,,,,,,,,,0,268,,,,False
decision,怎么回事......！,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,怎么回事......！,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,269,怎么回事......！,どういうこと……！,,True
predicate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,270,,,,False
charslot,,,,,,,,,,,,,,,,,,"m"", name = ""avg_1037_amiya3_1#5$3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,271,,,,False
name,这怎么会——,,,,,,,,,,,,,,,,,,,,阿米娅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,272,这怎么会——,どうしてこうなった——,アーミヤ,True
camerashake,,,,,,,,,,false,,,,,,,,,0.3,,,,,,,,,,,,30,30,30,90,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,273,,,,False
charslot,,,,,,,,,,,,,,,,,,"m"", name = ""avg_003_kalts_1#7$1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,274,,,,False
name,博士、阿米娅，后退！,,,,,,,,,,,,,,,,,,,,凯尔希,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,275,博士、阿米娅，后退！,ドクター、アーミヤ、下がって！,ケルシー,True
charslot,,,,,,,,,,,,,,,,,,"m"", name = ""avg_npc_1718_1#1$1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,276,,,,False
name,有力的反抗，AMa-10，你的计划奏效了。,,,,,,,,,,,,,,,,,,,,普瑞赛斯,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,277,有力的反抗，AMa-10，你的计划奏效了。,強力な抵抗ですね、AMa-10。あなたの計画は見事に成功しました。,プライセス,True
name,诚如你所说，现在你们的确有杀死我的机会......,,,,,,,,,,,,,,,,,,,,普瑞赛斯,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,278,诚如你所说，现在你们的确有杀死我的机会......,あなたが言った通り、今なら確かに私を倒すチャンスがある……,プライセス,True
charslot,,,,,,,,,,,,,,,,,,"m"", name = ""avg_npc_1718_1#10$1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,279,,,,False
name,可是，只是一个用源石塑造出的替身，就会让你如此慌张吗？,,,,,,,,,,,,,,,,,,,,普瑞赛斯,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,280,可是，只是一个用源石塑造出的替身，就会让你如此慌张吗？,でも、源石で作られたただの分身にそこまで慌てるとは？,プライセス,True
charslot,,,,,,,,,,,,,,,,,,"m"", name = ""avg_003_kalts_1#6$1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,281,,,,False
name,......！,,,,,,,,,,,,,,,,,,,,凯尔希,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,282,......！,……！,ケルシー,True
charslot,,,,,,,,,,,,,,,,,,"m"", name = ""avg_npc_1718_1#10$1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,283,,,,False
name,AMa-10，我无意与你辩论你信奉的价值。,,,,,,,,,,,,,,,,,,,,普瑞赛斯,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,284,AMa-10，我无意与你辩论你信奉的价值。,AMa-10、私はあなたの信じる価値観について議論するつもりはありません。,プライセス,True
name,你一直以来所坚持的事，它们太渺小，我甚至无法找到一种可信的逻辑架构来评价它们的意义。,,,,,,,,,,,,,,,,,,,,普瑞赛斯,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,285,你一直以来所坚持的事，它们太渺小，我甚至无法找到一种可信的逻辑架构来评价它们的意义。,あなたが今まで貫いてきたものはあまりに小さく、私はその意味を判断できる妥当な論理すら見出せません。,プライセス,True
name,可是实验中的确会出现这样的情况，一些细小的误差，最终造成了巨大的妨碍。我不得不接受这样的结果。,,,,,,,,,,,,,,,,,,,,普瑞赛斯,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,286,可是实验中的确会出现这样的情况，一些细小的误差，最终造成了巨大的妨碍。我不得不接受这样的结果。,しかし実験ではこういうことも起こり得ます。小さな誤差が、最終的に大きな障害を生むのです。私はその結果を受け入れるしかありません。,プライセス,True
name,我很遗憾，要将你当作这个误差来抹除。,,,,,,,,,,,,,,,,,,,,普瑞赛斯,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,287,我很遗憾，要将你当作这个误差来抹除。,残念ですが、あなたをこの誤差として抹消します。,プライセス,True
playsound,,$d_avg_crystalrise,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,288,,,,False
playsound,,$d_avg_erthshkng,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,true,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,289,,,,False
camerashake,,,,,,,,,,false,,,,,,,,,4,,,,,,,,,,,,10,10,90,90,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,290,,,,False
stopsound,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,291,,,,False
delay,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,292,,,,False
charslot,,,,,,,,,,,,,,,,,,"m"", name = ""avg_1037_amiya3_1#4$3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,293,,,,False
name,博士！躲在我身后——,,,,,,,,,,,,,,,,,,,,阿米娅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,294,博士！躲在我身后——,ドクター！私の後ろに——,アーミヤ,True
charslot,,,,,,,,,,,,,,,,,,"m"", name = ""avg_003_kalts_1#4$1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,295,,,,False
name,——！,,,,,,,,,,,,,,,,,,,,凯尔希,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,296,——！,――！,ケルシー,True
camerashake,,,,,,,,,,false,,,,,,,,,0.3,,,,,,,,,,,,30,30,30,90,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,297,,,,False
charslot,,,,,,,,,,,,,,,,,,"m"", name = ""avg_003_kalts_1#7$1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,298,,,,False
name,Mon3tr——,,,,,,,,,,,,,,,,,,,,凯尔希,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,299,Mon3tr——,Mon3tr――,ケルシー,True
effect,,,,,,,,,,,,,,,,,,,,,"$e_amiya_atk_01"", layer = 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,300,,,,False
playsound,,$p_skill_chimera,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,301,,,,False
blocker,,,,,0,0,0,0,0,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,302,,,,False
blocker,,,,,0.8,1,1,1,0.1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,303,,,,False
blocker,,,,,0.8,0,0,0,0.1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,304,,,,False
blocker,,,,,0.8,1,1,1,0.1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,305,,,,False
blocker,,,,,0,0,0,0,0.4,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,306,,,,False
delay,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,307,,,,False
camerashake,,,,,,,,,,false,,,,,,,,,1,,,,,,,,,,,,40,40,30,90,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,308,,,,False
playsound,,$d_gen_explo_n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,309,,,,False
blocker,,,,,0,255,255,255,0,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,310,,,,False
blocker,,,,,1,255,255,255,0.05,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,311,,,,False
blocker,,,,,0,255,255,255,0.05,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,312,,,,False
blocker,,,,,1,255,255,255,0.05,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,313,,,,False
blocker,,,,,0,255,255,255,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,314,,,,False
charslot,,,,,,,,,,,,,,,,,,"m"", name = ""avg_npc_1718_1#8$1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,315,,,,False
name,可惜。,,,,,,,,,,,,,,,,,,,,普瑞赛斯,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,316,可惜。,残念です。,プライセス,True
stopsound,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,317,,,,False
stopmusic,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,318,,,,False
charslot,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,319,,,,False
camerashake,,,,,,,,,,false,,,,,,,,,6,,,,,,,,,,,,5,5,90,90,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,320,,,,False
playsound,,$d_avg_scrystalroad,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,true,sc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,321,,,,False
delay,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,322,,,,False
stopsound,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,sc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,323,,,,False
playsound,,$d_avg_phntsmbrek,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,324,,,,False
playsound,,$d_avg_phntsmglsbrek,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,325,,,,False
blocker,,,,,0,255,255,255,0,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,326,,,,False
blocker,,,,,1,255,255,255,0.1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,327,,,,False
blocker,,,,,0,255,255,255,2,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,328,,,,False
delay,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,329,,,,False
blocker,,,,,0,0,0,0,0,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,330,,,,False
blocker,,,,,1,0,0,0,2,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,331,,,,False
cameraeffect,,,,,,,,,,,,,Grayscale,0.8,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,332,,,,False
image,,,,,,,,,,,avg_ac8mi_melancholic_kalts,coverall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,1.1,,,,,,,,,,,,,,,,,,,0,333,,,,False
imagetween,,,,,,,,,,false,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,-50,,,,,,,,,,,,,,,,,0,334,,,,False
playsound,,$d_avg_snowstormflp,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,true,sn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,335,,,,False
soundvolume,,,,,,,,,2,,,,,,,1,,,,,,,,,,,,,,,,,,,,,sn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,336,,,,False
delay,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,337,,,,False
blocker,,,,,0,0,0,0,4,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,338,,,,False
delay,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,339,,,,False
image,,,,,,,,,2,,avg_ac8mi_sidebyside_dusk,coverall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,340,,,,False
imagetween,,,,,,,,,,false,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05,1.05,1,1,,,,,,,,,,,,,0,341,,,,False
delay,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,342,,,,False
stopsound,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,sn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,343,,,,False
musicvolume,,,,,,,,,3,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,344,,,,False
playmusic,,$m_sys_act1mainss_loop,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$m_sys_act1mainss_intro,,,,,,,,,,,,,,,,,,,,,,0,345,,,,False
musicvolume,,,,,,,,,4,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,346,,,,False
blocker,,,,,1,0,0,0,3,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,347,,,,False
delay,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,348,,,,False
subtitle,不知不觉，我好像已经习惯了有人在我身边来帮助我、引导我。,,,,,,,,,,,,,,,,,,,,,,,,300,350,center,24,0.04,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,349,,,,False
subtitle,直到现在，我终于可以确定自己要做的事情。,,,,,,,,,,,,,,,,,,,,,,,,300,350,center,24,0.04,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,350,,,,False
subtitle,无论怎样，这条路我会继续走下去。我不会放弃希望。,,,,,,,,,,,,,,,,,,,,,,,,300,350,center,24,0.04,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,351,,,,False
subtitle,可是......,,,,,,,,,,,,,,,,,,,,,,,,300,350,center,24,0.04,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,352,,,,False
subtitle,......你呢？,,,,,,,,,,,,,,,,,,,,,,,,300,350,center,24,0.04,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,353,,,,False
musicvolume,,,,,,,,,2,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,354,,,,False
delay,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,355,,,,False
cameraeffect,,,,,,,,,,,,,Grayscale,0,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,356,,,,False
background,,,,,,,,,,,60_g13_rhodesdeck_origin,coverall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,357,,,,False
playsound,,$d_avg_humanchange,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,358,,,,False
delay,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,359,,,,False
charslot,,,,,,,,,,,,,,,,,,"m"", name = ""avg_1037_amiya3_1#5$3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,360,,,,False
blocker,,,,,0,0,0,0,0.5,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,361,,,,False
name,凯尔希医生——！,,,,,,,,,,,,,,,,,,,,阿米娅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,362,凯尔希医生——！,ケルシードクター――！,アーミヤ,True
charslot,,,,,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,,,,,,,,,,,,,,,,,,,,,0,363,,,,False
decision,......凯尔希......？,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,......凯尔希......？,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,364,......凯尔希......？,……ケルシー……？,,True
predicate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,365,,,,False
blocker,,,,,0,0,0,0,0,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,366,,,,False
blocker,,,,,1,0,0,0,3,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,367,,,,False
delay,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,368,,,,False
playsound,,$d_avg_kaltswhoosh,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,369,,,,False
gridbg,,,,,,,,,0,,,,,,,,,,,,,,,,-640,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60_i12_1_L1/60_i12_1_R1/60_i12_1_L2/60_i12_1_R2,1280/1280/1280/1280,720/720/720/720,,,,,,,,,,0,370,,,,False
blocker,,,,,0,0,0,0,2,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,371,,,,False
largebgtween,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,1.2,1,1,,,,2,"InQuart"", block = false",,,,,,,,0,372,,,,False
delay,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,373,,,,False
focusout,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lbg,0,1,,,,,0,374,,,,False
largebgtween,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.5,"0.5, block = false",,,,1.5,,,,,,,,,0,375,,,,False
focusout,,,,,,,,,,,,,,,,,,,1.5,,,,,cgitem_60_i12_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cgitem,0,0.75,,,,,0,376,,,,False
cgitem,,,,,,,,,,,cgitem_60_i12_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cg,3,1,"1.5, pfrom = ""-900,-600"", pto = ""-200,-130"", pduration = 1.5, layer = 1",0,377,,,,False
delay,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,378,,,,False
focusout,,,,,,,,,,,,,,,,,,,1.2,,,,,cgitem_60_i12_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cgitem,0,0.8,,,,,0,379,,,,False
